gps_start,detector,session_id,origin_table,local_cluster_id,global_family_id,max_similarity_to_3a,transitivity_status,gravity_spy_label,gravity_spy_confidence,robustness_class,native_o4a_score,native_score,native_score_idxq4_64_queryq4_64,robustness_class_idxq4_64_queryq4_64
1382290044.0,L1,1381933312,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4517493546009063,0.4517493546009063,0.4220638573169708,ROBUST
1382294236.0,L1,1381933312,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4729552567005157,0.4729552567005157,0.4524158537387848,ROBUST
1382294844.0,L1,1381933312,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0979906767606735,0.0979906767606735,0.1692507714033126,AMBIGUOUS
1382312060.0,L1,1381933312,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1250230818986892,0.1250230818986892,0.2259763777256012,ROBUST
1382334748.0,H1,1381933312,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0585806891322135,0.0585806891322135,0.4896539747714996,ROBUST
1382339164.0,L1,1381933312,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0716002956032753,0.0716002956032753,0.1497492492198944,BACKGROUND
1382343356.0,L1,1381933312,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.460417240858078,0.460417240858078,0.4515725374221802,ROBUST
1382344988.0,H1,1381933312,3a,C0,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.070078507065773,0.070078507065773,0.1337883025407791,BACKGROUND
1382349468.0,H1,1381933312,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0995121970772743,0.0995121970772743,0.1456167548894882,AMBIGUOUS
1382360188.0,L1,1381933312,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1179118975996971,0.1179118975996971,0.148604616522789,BACKGROUND
1382363548.0,L1,1381933312,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3315858840942383,0.3315858840942383,0.4349018633365631,ROBUST
1382364796.0,H1,1381933312,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0685283988714218,0.0685283988714218,0.0989385545253753,BACKGROUND
1382365916.0,H1,1381933312,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4554983973503113,0.4554983973503113,0.4544410109519958,ROBUST
1382397308.0,H1,1381933312,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4070082306861877,0.4070082306861877,0.4252482056617737,ROBUST
1382398492.0,L1,1381933312,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4221378266811371,0.4221378266811371,0.4449545443058014,ROBUST
1382399516.0,L1,1381933312,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0588307380676269,0.0588307380676269,0.1189085766673088,BACKGROUND
1382400828.0,L1,1381933312,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2895172834396362,0.2895172834396362,0.1554429829120636,AMBIGUOUS
1382401020.0,L1,1381933312,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.463517963886261,0.463517963886261,0.4202068150043487,ROBUST
1382401692.0,L1,1381933312,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4406856000423431,0.4406856000423431,0.3747094273567199,ROBUST
1382413660.0,H1,1381933312,3a,C1,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4302239120006561,0.4302239120006561,0.4326961636543274,ROBUST
1382413820.0,H1,1381933312,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2900329530239105,0.2900329530239105,0.3195920288562774,ROBUST
1382413980.0,L1,1381933312,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4415472149848938,0.4415472149848938,0.4628426134586334,ROBUST
1382414012.0,H1,1381933312,3a,C7,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4248627424240112,0.4248627424240112,0.2169265896081924,AMBIGUOUS
1382415388.0,H1,1381933312,3a,C1,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4421407878398895,0.4421407878398895,0.4280757308006286,ROBUST
1382428060.0,L1,1381933312,3a,C2,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3277243375778198,0.3277243375778198,0.1400970667600631,BACKGROUND
1382431324.0,H1,1381933312,3a,C11,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4523042142391205,0.4523042142391205,0.4232470095157623,ROBUST
1382431996.0,H1,1381933312,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0823179557919502,0.0823179557919502,0.1179879158735275,BACKGROUND
1382432188.0,H1,1381933312,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0709167942404747,0.0709167942404747,0.1088236793875694,BACKGROUND
1382437596.0,L1,1381933312,3a,C8,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3194287121295929,0.3194287121295929,0.4539916515350342,ROBUST
1382437628.0,L1,1381933312,3a,C0,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4308209121227264,0.4308209121227264,0.421112596988678,ROBUST
1382442076.0,L1,1381933312,3a,C0,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4336852431297302,0.4336852431297302,0.4686861038208008,ROBUST
1382443356.0,H1,1381933312,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0622773319482803,0.0622773319482803,0.4417017102241516,ROBUST
1382449788.0,H1,1381933312,3a,C2,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.3774457275867462,0.3774457275867462,0.1847434043884277,AMBIGUOUS
1382453468.0,L1,1382451712,3a,C8,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2324888110160827,0.2324888110160827,0.4668512344360351,ROBUST
1382457692.0,H1,1382451712,3a,C12,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0557409115135669,0.0557409115135669,0.3066211640834808,ROBUST
1382459420.0,L1,1382451712,3a,C8,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0597414709627628,0.0597414709627628,0.4200748205184936,ROBUST
1382459452.0,L1,1382451712,3a,C8,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.5012261867523193,0.5012261867523193,0.4439526498317718,ROBUST
1382460316.0,L1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4793174862861633,0.4793174862861633,0.4761026501655578,ROBUST
1382464732.0,L1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.3989726901054382,0.3989726901054382,0.4225885272026062,ROBUST
1382468028.0,H1,1382451712,3a,C1,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4303409457206726,0.4303409457206726,0.4154359996318817,ROBUST
1382469020.0,H1,1382451712,3a,C11,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0802219733595848,0.0802219733595848,0.1108445599675178,BACKGROUND
1382469468.0,H1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.457166314125061,0.457166314125061,0.4169579148292541,ROBUST
1382470044.0,H1,1382451712,3a,C1,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2711105942726135,0.2711105942726135,0.413535475730896,ROBUST
1382488956.0,H1,1382451712,3a,C7,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0658807903528213,0.0658807903528213,0.4269371032714844,ROBUST
1382491868.0,H1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4493689239025116,0.4493689239025116,0.4216282665729522,ROBUST
1382493468.0,H1,1382451712,3a,C2,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.361483633518219,0.361483633518219,0.2361805886030197,AMBIGUOUS
1382493756.0,H1,1382451712,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.213072195649147,0.213072195649147,0.2658438384532928,AMBIGUOUS
1382495548.0,L1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4753962159156799,0.4753962159156799,0.4357324540615082,ROBUST
1382515228.0,H1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4388305842876434,0.4388305842876434,0.421551913022995,ROBUST
1382515964.0,H1,1382451712,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1116424575448036,0.1116424575448036,0.1509983390569687,AMBIGUOUS
1382516828.0,H1,1382451712,3a,C13,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3399298787117004,0.3399298787117004,0.1269693672657013,BACKGROUND
1382516860.0,L1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0563586093485355,0.0563586093485355,0.446849912405014,ROBUST
1382517180.0,H1,1382451712,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.063182532787323,0.063182532787323,0.1351598054170608,BACKGROUND
1382517500.0,H1,1382451712,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0967696830630302,0.0967696830630302,0.095412328839302,BACKGROUND
1382519100.0,H1,1382451712,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0857796967029571,0.0857796967029571,0.0860658660531044,BACKGROUND
1382519772.0,H1,1382451712,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1157797053456306,0.1157797053456306,0.210371047258377,AMBIGUOUS
1382520348.0,H1,1382451712,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0746171474456787,0.0746171474456787,0.0870648100972175,BACKGROUND
1382520476.0,H1,1382451712,3a,C13,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3132381439208984,0.3132381439208984,0.1722797006368637,AMBIGUOUS
1382521884.0,H1,1382451712,3a,C12,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2303136140108108,0.2303136140108108,0.2251378297805786,AMBIGUOUS
1382522428.0,H1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4172398746013641,0.4172398746013641,0.4475752413272857,ROBUST
1382523548.0,H1,1382451712,3a,C8,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0625508353114128,0.0625508353114128,0.154249683022499,AMBIGUOUS
1382524060.0,H1,1382451712,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.082026369869709,0.082026369869709,0.1254025995731353,BACKGROUND
1382525340.0,H1,1382451712,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0873598605394363,0.0873598605394363,0.0987517982721328,BACKGROUND
1382529212.0,H1,1382451712,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1244064196944236,0.1244064196944236,0.1215744316577911,BACKGROUND
1382532028.0,H1,1382451712,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0981301292777061,0.0981301292777061,0.144882783293724,AMBIGUOUS
1382532508.0,H1,1382451712,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1005553752183914,0.1005553752183914,0.0905870869755745,BACKGROUND
1382534620.0,H1,1382451712,3a,C1,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.421516865491867,0.421516865491867,0.4181919991970062,ROBUST
1382535132.0,H1,1382451712,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3007810711860657,0.3007810711860657,0.1028357073664665,BACKGROUND
1382535324.0,H1,1382451712,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0736930593848228,0.0736930593848228,0.1295707672834396,BACKGROUND
1382536124.0,H1,1382451712,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1324009150266647,0.1324009150266647,0.1057832688093185,BACKGROUND
1382537052.0,L1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4876428544521332,0.4876428544521332,0.4605936706066131,ROBUST
1382537756.0,H1,1382451712,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0771747455000877,0.0771747455000877,0.0890464484691619,BACKGROUND
1382537852.0,L1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.441369891166687,0.441369891166687,0.44918292760849,ROBUST
1382537980.0,L1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4604065120220184,0.4604065120220184,0.44225013256073,ROBUST
1382538140.0,H1,1382451712,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0848314240574836,0.0848314240574836,0.1138131618499755,BACKGROUND
1382541340.0,H1,1382451712,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.11025882512331,0.11025882512331,0.107693500816822,BACKGROUND
1382546204.0,H1,1382451712,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.212985098361969,0.212985098361969,0.1459538787603378,AMBIGUOUS
1382547356.0,H1,1382451712,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0752846822142601,0.0752846822142601,0.1215215176343917,BACKGROUND
1382548092.0,H1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4371742308139801,0.4371742308139801,0.4365133047103882,ROBUST
1382548444.0,H1,1382451712,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0777780413627624,0.0777780413627624,0.1390338838100433,AMBIGUOUS
1382549084.0,H1,1382451712,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0909804999828338,0.0909804999828338,0.1148112937808036,BACKGROUND
1382558172.0,L1,1382451712,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.066992200911045,0.066992200911045,0.2222016900777816,ROBUST
1382559580.0,H1,1382451712,3a,C10,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0625030547380447,0.0625030547380447,0.4304671585559845,ROBUST
1382559612.0,H1,1382451712,3a,C10,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4569445252418518,0.4569445252418518,0.4446956813335418,ROBUST
1382559932.0,H1,1382451712,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.189296618103981,0.189296618103981,0.2095967978239059,AMBIGUOUS
1382560156.0,H1,1382451712,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2627902030944824,0.2627902030944824,0.1575310975313186,AMBIGUOUS
1382570940.0,H1,1382451712,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.279365986585617,0.279365986585617,0.119441270828247,BACKGROUND
1382572156.0,L1,1382451712,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1826399266719818,0.1826399266719818,0.1355285048484802,BACKGROUND
1382574812.0,H1,1382451712,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0856847390532493,0.0856847390532493,0.0896896794438362,BACKGROUND
1382575580.0,H1,1382451712,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2984537482261657,0.2984537482261657,0.0903107598423957,BACKGROUND
1382575836.0,H1,1382451712,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2549220323562622,0.2549220323562622,0.2908633053302765,ROBUST
1382576316.0,H1,1382451712,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0561334900557994,0.0561334900557994,0.1101418063044548,BACKGROUND
1382577276.0,L1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4619049727916717,0.4619049727916717,0.4426415264606476,ROBUST
1382577884.0,H1,1382451712,3a,C7,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2773060500621795,0.2773060500621795,0.4457771480083465,ROBUST
1382577948.0,H1,1382451712,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1057208552956581,0.1057208552956581,0.1192404702305793,BACKGROUND
1382587676.0,L1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4694713950157165,0.4694713950157165,0.4319990873336792,ROBUST
1382587868.0,H1,1382451712,3a,C8,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1269852817058563,0.1269852817058563,0.1175476089119911,BACKGROUND
1382589724.0,L1,1382451712,3a,C8,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4648403525352478,0.4648403525352478,0.4429214894771576,ROBUST
1382590748.0,H1,1382451712,3a,C7,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4475696682929992,0.4475696682929992,0.4623217284679413,ROBUST
1382591292.0,H1,1382451712,3a,C2,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3558076024055481,0.3558076024055481,0.1366221606731414,BACKGROUND
1382591804.0,L1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4184830486774444,0.4184830486774444,0.444997489452362,ROBUST
1382600284.0,H1,1382451712,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0717477574944496,0.0717477574944496,0.0983518287539482,BACKGROUND
1382600764.0,H1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4962743818759918,0.4962743818759918,0.4590528309345245,ROBUST
1382601692.0,L1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4730153381824493,0.4730153381824493,0.4380809664726257,ROBUST
1382602044.0,H1,1382451712,3a,C12,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1973445117473602,0.1973445117473602,0.2476178407669067,AMBIGUOUS
1382605916.0,L1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.5412505865097046,0.5412505865097046,0.472476065158844,ROBUST
1382607036.0,H1,1382451712,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0898831635713577,0.0898831635713577,0.0983274802565574,BACKGROUND
1382607388.0,L1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0646561980247497,0.0646561980247497,0.4166464209556579,ROBUST
1382608188.0,H1,1382451712,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1071053445339202,0.1071053445339202,0.1021778210997581,BACKGROUND
1382609852.0,H1,1382451712,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.089569054543972,0.089569054543972,0.0858030170202255,BACKGROUND
1382610908.0,L1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4719800949096679,0.4719800949096679,0.4426884353160858,ROBUST
1382611324.0,H1,1382451712,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0869236215949058,0.0869236215949058,0.1075191497802734,BACKGROUND
1382624188.0,L1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4210751056671142,0.4210751056671142,0.4207045137882232,ROBUST
1382624988.0,H1,1382451712,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0716640278697013,0.0716640278697013,0.1230952218174934,BACKGROUND
1382626556.0,H1,1382451712,3a,C11,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0725216343998909,0.0725216343998909,0.1018378213047981,BACKGROUND
1382627164.0,H1,1382451712,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0908036902546882,0.0908036902546882,0.1119773387908935,BACKGROUND
1382627740.0,H1,1382451712,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.156570017337799,0.156570017337799,0.1726930886507034,AMBIGUOUS
1382628700.0,H1,1382451712,3a,C1,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0572474934160709,0.0572474934160709,0.4573451280593872,ROBUST
1382629020.0,L1,1382451712,3a,C8,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0645039230585098,0.0645039230585098,0.4339272975921631,ROBUST
1382629724.0,H1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4648070633411407,0.4648070633411407,0.4845449924468994,ROBUST
1382629980.0,H1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4362121522426605,0.4362121522426605,0.4468226730823517,ROBUST
1382640156.0,H1,1382451712,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0758540704846382,0.0758540704846382,0.0843087211251258,BACKGROUND
1382641692.0,L1,1382451712,3a,C10,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2197765260934829,0.2197765260934829,0.3263943195343017,ROBUST
1382642492.0,H1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4384644329547882,0.4384644329547882,0.4448406994342804,ROBUST
1382642844.0,H1,1382451712,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.069517470896244,0.069517470896244,0.1044795885682106,BACKGROUND
1382646332.0,L1,1382451712,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4157741665840149,0.4157741665840149,0.1865236312150955,AMBIGUOUS
1382649788.0,L1,1382451712,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0939016789197921,0.0939016789197921,0.1449893862009048,BACKGROUND
1382650172.0,H1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.5132071375846863,0.5132071375846863,0.480558842420578,ROBUST
1382650204.0,L1,1382451712,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2526113390922546,0.2526113390922546,0.1804911941289901,AMBIGUOUS
1382652636.0,H1,1382451712,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0718243420124054,0.0718243420124054,0.1064641401171684,BACKGROUND
1382653084.0,H1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4870092272758484,0.4870092272758484,0.4754661023616791,ROBUST
1382656028.0,H1,1382451712,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1131533682346344,0.1131533682346344,0.1225944384932518,BACKGROUND
1382656412.0,L1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4213960468769073,0.4213960468769073,0.4382122159004211,ROBUST
1382656512.0,H1,1382451712,3a,C0,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1624265313148498,0.1624265313148498,0.0797590389847755,BACKGROUND
1382657084.0,H1,1382451712,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0710528343915939,0.0710528343915939,0.0837357863783836,BACKGROUND
1382657500.0,L1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.43426114320755,0.43426114320755,0.4140918850898742,ROBUST
1382658652.0,H1,1382451712,3a,C13,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3129375278949737,0.3129375278949737,0.1152266338467598,BACKGROUND
1382658716.0,L1,1382451712,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0732407644391059,0.0732407644391059,0.1127596721053123,BACKGROUND
1382660540.0,H1,1382451712,3a,C0,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0978749394416809,0.0978749394416809,0.0973442420363426,BACKGROUND
1382661148.0,H1,1382451712,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2640654742717743,0.2640654742717743,0.0886545032262802,BACKGROUND
1382662588.0,H1,1382451712,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0737915486097335,0.0737915486097335,0.0839417800307273,BACKGROUND
1382662620.0,H1,1382451712,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.117624394595623,0.117624394595623,0.0977115482091903,BACKGROUND
1382663004.0,L1,1382451712,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.282249242067337,0.282249242067337,0.1623612642288208,AMBIGUOUS
1382663356.0,L1,1382451712,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1181777492165565,0.1181777492165565,0.1469930708408355,BACKGROUND
1382665692.0,H1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4612676501274109,0.4612676501274109,0.4301157295703888,ROBUST
1382667804.0,H1,1382451712,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0913534983992576,0.0913534983992576,0.1179460063576698,BACKGROUND
1382668092.0,H1,1382451712,3a,C7,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4506675899028778,0.4506675899028778,0.4745071530342102,ROBUST
1382668800.0,L1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4427624344825744,0.4427624344825744,0.4211807250976562,ROBUST
1382670364.0,L1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4895815551280975,0.4895815551280975,0.4363594055175781,ROBUST
1382673788.0,L1,1382451712,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4767464995384216,0.4767464995384216,0.4529570937156677,ROBUST
1382682076.0,L1,1382451712,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0674376189708709,0.0674376189708709,0.1852683424949646,AMBIGUOUS
1382683164.0,H1,1382451712,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2213984131813049,0.2213984131813049,0.2092533707618713,AMBIGUOUS
1382685052.0,L1,1382451712,3a,C7,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4549730122089386,0.4549730122089386,0.428089439868927,ROBUST
1382685148.0,H1,1382451712,3a,C8,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2802548706531524,0.2802548706531524,0.2204763740301132,AMBIGUOUS
1382685692.0,L1,1382451712,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.096901036798954,0.096901036798954,0.1246123015880584,BACKGROUND
1382686428.0,H1,1382451712,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0669761151075363,0.0669761151075363,0.0996245220303535,BACKGROUND
1382687932.0,L1,1382451712,3a,C12,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4329855442047119,0.4329855442047119,0.4466643929481506,ROBUST
1382698556.0,L1,1382451712,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3191381990909576,0.3191381990909576,0.1380686312913894,BACKGROUND
