detector,gps_start,family,aux_channel,max_coherence,peak_freq,significant,data_available,note,dsd_class,dsd_score,taxonomy_representation
L1,1384412764,Family_01,L1:ASC-X_TR_A_NSUM_OUT_DQ,0.2032768454179948,48.5,False,True,,AMBIGUOUS,0.2014142274856567,idxq4-64_queryq4-64
L1,1384412764,Family_01,L1:CAL-PCALX_RX_PD_OUT_DQ,0.2381873538837009,126.5,False,True,,AMBIGUOUS,0.2014142274856567,idxq4-64_queryq4-64
L1,1384412764,Family_01,L1:CAL-PCALY_RX_PD_OUT_DQ,0.3000033594690826,219.0,False,True,,AMBIGUOUS,0.2014142274856567,idxq4-64_queryq4-64
L1,1384412764,Family_01,L1:IMC-WFS_B_I_PIT_OUT_DQ,0.6076637851418104,60.0,False,True,,AMBIGUOUS,0.2014142274856567,idxq4-64_queryq4-64
L1,1384412764,Family_01,L1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.3362672339053726,20.0,False,True,,AMBIGUOUS,0.2014142274856567,idxq4-64_queryq4-64
L1,1384412764,Family_01,L1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.3277548944201802,20.0,False,True,,AMBIGUOUS,0.2014142274856567,idxq4-64_queryq4-64
L1,1384412764,Family_01,L1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.3507971133016049,20.0,False,True,,AMBIGUOUS,0.2014142274856567,idxq4-64_queryq4-64
H1,1378490076,Family_01,H1:CAL-PCALX_RX_PD_OUT_DQ,0.1807204167322606,479.0,False,True,,ROBUST,0.2066894322633743,idxq4-64_queryq4-64
H1,1378490076,Family_01,H1:CAL-PCALY_RX_PD_OUT_DQ,0.2238691920007306,60.0,False,True,,ROBUST,0.2066894322633743,idxq4-64_queryq4-64
H1,1378490076,Family_01,H1:IMC-WFS_A_DC_PIT_OUT_DQ,0.7717451117303842,150.0,False,True,,ROBUST,0.2066894322633743,idxq4-64_queryq4-64
H1,1378490076,Family_01,H1:IMC-WFS_A_DC_YAW_OUT_DQ,0.8328832932335418,60.0,True,True,,ROBUST,0.2066894322633743,idxq4-64_queryq4-64
H1,1378490076,Family_01,H1:LSC-POP_A_LF_OUT_DQ,0.4170426856430292,60.0,False,True,,ROBUST,0.2066894322633743,idxq4-64_queryq4-64
H1,1378490076,Family_01,H1:LSC-REFL_A_RIN_OUT_DQ,0.966608055714326,180.0,True,True,,ROBUST,0.2066894322633743,idxq4-64_queryq4-64
H1,1378490076,Family_01,H1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.1542029911166373,154.0,False,True,,ROBUST,0.2066894322633743,idxq4-64_queryq4-64
H1,1378490076,Family_01,H1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.1803182373296382,199.0,False,True,,ROBUST,0.2066894322633743,idxq4-64_queryq4-64
H1,1378490076,Family_01,H1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.2424166482095306,129.5,False,True,,ROBUST,0.2066894322633743,idxq4-64_queryq4-64
L1,1380568604,Family_01,L1:ASC-X_TR_A_NSUM_OUT_DQ,0.2671874896869943,433.5,False,True,,AMBIGUOUS,0.2118258774280548,idxq4-64_queryq4-64
L1,1380568604,Family_01,L1:CAL-PCALX_RX_PD_OUT_DQ,0.269977906147464,315.0,False,True,,AMBIGUOUS,0.2118258774280548,idxq4-64_queryq4-64
L1,1380568604,Family_01,L1:CAL-PCALY_RX_PD_OUT_DQ,0.2186228492925852,147.5,False,True,,AMBIGUOUS,0.2118258774280548,idxq4-64_queryq4-64
L1,1380568604,Family_01,L1:IMC-WFS_B_I_PIT_OUT_DQ,0.6742251945644253,60.0,False,True,,AMBIGUOUS,0.2118258774280548,idxq4-64_queryq4-64
L1,1380568604,Family_01,L1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.2163417723880138,222.0,False,True,,AMBIGUOUS,0.2118258774280548,idxq4-64_queryq4-64
L1,1380568604,Family_01,L1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.2053880890917032,222.0,False,True,,AMBIGUOUS,0.2118258774280548,idxq4-64_queryq4-64
L1,1380568604,Family_01,L1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.1797121993301005,82.5,False,True,,AMBIGUOUS,0.2118258774280548,idxq4-64_queryq4-64
L1,1376313212,Family_01,L1:ASC-X_TR_A_NSUM_OUT_DQ,0.256380753464678,97.0,False,True,,AMBIGUOUS,0.2186657637357711,idxq4-64_queryq4-64
L1,1376313212,Family_01,L1:CAL-PCALX_RX_PD_OUT_DQ,0.4324176215639784,20.0,False,True,,AMBIGUOUS,0.2186657637357711,idxq4-64_queryq4-64
L1,1376313212,Family_01,L1:CAL-PCALY_RX_PD_OUT_DQ,0.305666386285812,20.5,False,True,,AMBIGUOUS,0.2186657637357711,idxq4-64_queryq4-64
L1,1376313212,Family_01,L1:IMC-WFS_B_I_PIT_OUT_DQ,0.8609849441688043,60.0,True,True,,AMBIGUOUS,0.2186657637357711,idxq4-64_queryq4-64
L1,1376313212,Family_01,L1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.5516356344173445,20.0,False,True,,AMBIGUOUS,0.2186657637357711,idxq4-64_queryq4-64
L1,1376313212,Family_01,L1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.3345017042715651,20.5,False,True,,AMBIGUOUS,0.2186657637357711,idxq4-64_queryq4-64
L1,1376313212,Family_01,L1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.5697675973900991,20.0,False,True,,AMBIGUOUS,0.2186657637357711,idxq4-64_queryq4-64
H1,1374061948,Family_01,H1:CAL-PCALX_RX_PD_OUT_DQ,0.1837526784470886,399.5,False,True,,ROBUST,0.2409579306840896,idxq4-64_queryq4-64
H1,1374061948,Family_01,H1:CAL-PCALY_RX_PD_OUT_DQ,0.2231769724174911,343.5,False,True,,ROBUST,0.2409579306840896,idxq4-64_queryq4-64
H1,1374061948,Family_01,H1:IMC-WFS_A_DC_PIT_OUT_DQ,0.5861137392491144,60.0,False,True,,ROBUST,0.2409579306840896,idxq4-64_queryq4-64
H1,1374061948,Family_01,H1:IMC-WFS_A_DC_YAW_OUT_DQ,0.5889659522864193,60.0,False,True,,ROBUST,0.2409579306840896,idxq4-64_queryq4-64
H1,1374061948,Family_01,H1:LSC-POP_A_LF_OUT_DQ,0.2137363871251911,297.0,False,True,,ROBUST,0.2409579306840896,idxq4-64_queryq4-64
H1,1374061948,Family_01,H1:LSC-REFL_A_RIN_OUT_DQ,0.5961827242642417,60.0,False,True,,ROBUST,0.2409579306840896,idxq4-64_queryq4-64
H1,1374061948,Family_01,H1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.0856188870315717,252.5,False,True,,ROBUST,0.2409579306840896,idxq4-64_queryq4-64
H1,1374061948,Family_01,H1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.0845206544133479,117.5,False,True,,ROBUST,0.2409579306840896,idxq4-64_queryq4-64
H1,1374061948,Family_01,H1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.0680161896948154,22.0,False,True,,ROBUST,0.2409579306840896,idxq4-64_queryq4-64
H1,1373264252,Family_01,H1:CAL-PCALX_RX_PD_OUT_DQ,0.2752348224528029,35.5,False,True,,ROBUST,0.2691144645214081,idxq4-64_queryq4-64
H1,1373264252,Family_01,H1:CAL-PCALY_RX_PD_OUT_DQ,0.2637721739220818,60.0,False,True,,ROBUST,0.2691144645214081,idxq4-64_queryq4-64
H1,1373264252,Family_01,H1:IMC-WFS_A_DC_PIT_OUT_DQ,0.7740500401169473,123.5,False,True,,ROBUST,0.2691144645214081,idxq4-64_queryq4-64
H1,1373264252,Family_01,H1:IMC-WFS_A_DC_YAW_OUT_DQ,0.780753148393177,123.0,False,True,,ROBUST,0.2691144645214081,idxq4-64_queryq4-64
H1,1373264252,Family_01,H1:LSC-POP_A_LF_OUT_DQ,0.2540676955826668,60.0,False,True,,ROBUST,0.2691144645214081,idxq4-64_queryq4-64
H1,1373264252,Family_01,H1:LSC-REFL_A_RIN_OUT_DQ,0.8551343766921085,180.0,True,True,,ROBUST,0.2691144645214081,idxq4-64_queryq4-64
H1,1373264252,Family_01,H1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.1605806572175803,48.0,False,True,,ROBUST,0.2691144645214081,idxq4-64_queryq4-64
H1,1373264252,Family_01,H1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.1852133116556572,108.5,False,True,,ROBUST,0.2691144645214081,idxq4-64_queryq4-64
H1,1373264252,Family_01,H1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.1955061968400135,222.5,False,True,,ROBUST,0.2691144645214081,idxq4-64_queryq4-64
L1,1372501504,Family_01,L1:ASC-X_TR_A_NSUM_OUT_DQ,0.2233765298743727,180.0,False,True,,BACKGROUND,0.0573009327054023,idxq4-64_queryq4-64
L1,1372501504,Family_01,L1:CAL-PCALX_RX_PD_OUT_DQ,0.2449834247234359,20.5,False,True,,BACKGROUND,0.0573009327054023,idxq4-64_queryq4-64
L1,1372501504,Family_01,L1:CAL-PCALY_RX_PD_OUT_DQ,0.2229523462950767,424.0,False,True,,BACKGROUND,0.0573009327054023,idxq4-64_queryq4-64
L1,1372501504,Family_01,L1:IMC-WFS_B_I_PIT_OUT_DQ,0.2819002830224401,22.0,False,True,,BACKGROUND,0.0573009327054023,idxq4-64_queryq4-64
L1,1372501504,Family_01,L1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.7834992277697406,21.0,True,True,,BACKGROUND,0.0573009327054023,idxq4-64_queryq4-64
L1,1372501504,Family_01,L1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.7602676145070272,21.0,True,True,,BACKGROUND,0.0573009327054023,idxq4-64_queryq4-64
L1,1372501504,Family_01,L1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.7666652778443196,21.0,True,True,,BACKGROUND,0.0573009327054023,idxq4-64_queryq4-64
L1,1372255744,Family_01,L1:ASC-X_TR_A_NSUM_OUT_DQ,0.423273949225157,180.0,False,True,,BACKGROUND,0.0600379221141338,idxq4-64_queryq4-64
L1,1372255744,Family_01,L1:CAL-PCALX_RX_PD_OUT_DQ,0.4835889388244117,21.0,False,True,,BACKGROUND,0.0600379221141338,idxq4-64_queryq4-64
L1,1372255744,Family_01,L1:CAL-PCALY_RX_PD_OUT_DQ,0.1892680571650231,218.0,False,True,,BACKGROUND,0.0600379221141338,idxq4-64_queryq4-64
L1,1372255744,Family_01,L1:IMC-WFS_B_I_PIT_OUT_DQ,0.2104448493042506,190.0,False,True,,BACKGROUND,0.0600379221141338,idxq4-64_queryq4-64
L1,1372255744,Family_01,L1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.5739528964575412,21.0,False,True,,BACKGROUND,0.0600379221141338,idxq4-64_queryq4-64
L1,1372255744,Family_01,L1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.5621230953414913,21.0,False,True,,BACKGROUND,0.0600379221141338,idxq4-64_queryq4-64
L1,1372255744,Family_01,L1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.5464549449736783,21.0,False,True,,BACKGROUND,0.0600379221141338,idxq4-64_queryq4-64
L1,1369630976,Family_01,L1:ASC-X_TR_A_NSUM_OUT_DQ,0.2293327546668056,300.0,False,True,,BACKGROUND,0.0628662556409835,idxq4-64_queryq4-64
L1,1369630976,Family_01,L1:CAL-PCALX_RX_PD_OUT_DQ,0.2130802451986814,103.5,False,True,,BACKGROUND,0.0628662556409835,idxq4-64_queryq4-64
L1,1369630976,Family_01,L1:CAL-PCALY_RX_PD_OUT_DQ,0.232163028318615,321.0,False,True,,BACKGROUND,0.0628662556409835,idxq4-64_queryq4-64
L1,1369630976,Family_01,L1:IMC-WFS_B_I_PIT_OUT_DQ,0.3028194870833139,60.0,False,True,,BACKGROUND,0.0628662556409835,idxq4-64_queryq4-64
L1,1369630976,Family_01,L1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.1639454207051427,22.0,False,True,,BACKGROUND,0.0628662556409835,idxq4-64_queryq4-64
L1,1369630976,Family_01,L1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.1959006444882365,83.0,False,True,,BACKGROUND,0.0628662556409835,idxq4-64_queryq4-64
L1,1369630976,Family_01,L1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.1585633220908784,46.5,False,True,,BACKGROUND,0.0628662556409835,idxq4-64_queryq4-64
L1,1378361856,Family_01,L1:ASC-X_TR_A_NSUM_OUT_DQ,0.210503390305653,387.0,False,True,,BACKGROUND,0.0655566528439521,idxq4-64_queryq4-64
L1,1378361856,Family_01,L1:CAL-PCALX_RX_PD_OUT_DQ,0.2496598980440812,176.5,False,True,,BACKGROUND,0.0655566528439521,idxq4-64_queryq4-64
L1,1378361856,Family_01,L1:CAL-PCALY_RX_PD_OUT_DQ,0.2394130547470406,452.0,False,True,,BACKGROUND,0.0655566528439521,idxq4-64_queryq4-64
L1,1378361856,Family_01,L1:IMC-WFS_B_I_PIT_OUT_DQ,0.4067552044483498,120.0,False,True,,BACKGROUND,0.0655566528439521,idxq4-64_queryq4-64
L1,1378361856,Family_01,L1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.2484527477893118,118.5,False,True,,BACKGROUND,0.0655566528439521,idxq4-64_queryq4-64
L1,1378361856,Family_01,L1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.1720510697713536,124.0,False,True,,BACKGROUND,0.0655566528439521,idxq4-64_queryq4-64
L1,1378361856,Family_01,L1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.2328541525637875,127.5,False,True,,BACKGROUND,0.0655566528439521,idxq4-64_queryq4-64
L1,1378781980,Family_01,L1:ASC-X_TR_A_NSUM_OUT_DQ,0.2462182020127422,420.0,False,True,,BACKGROUND,0.0673735737800598,idxq4-64_queryq4-64
L1,1378781980,Family_01,L1:CAL-PCALX_RX_PD_OUT_DQ,0.2407993969180688,366.5,False,True,,BACKGROUND,0.0673735737800598,idxq4-64_queryq4-64
L1,1378781980,Family_01,L1:CAL-PCALY_RX_PD_OUT_DQ,0.2085721960270869,20.5,False,True,,BACKGROUND,0.0673735737800598,idxq4-64_queryq4-64
L1,1378781980,Family_01,L1:IMC-WFS_B_I_PIT_OUT_DQ,0.8369542672135192,60.0,True,True,,BACKGROUND,0.0673735737800598,idxq4-64_queryq4-64
L1,1378781980,Family_01,L1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.2273785118531302,180.0,False,True,,BACKGROUND,0.0673735737800598,idxq4-64_queryq4-64
L1,1378781980,Family_01,L1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.1817486226714511,120.5,False,True,,BACKGROUND,0.0673735737800598,idxq4-64_queryq4-64
L1,1378781980,Family_01,L1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.2258251569649945,200.5,False,True,,BACKGROUND,0.0673735737800598,idxq4-64_queryq4-64
L1,1383562240,Family_01,L1:ASC-X_TR_A_NSUM_OUT_DQ,0.2597248248884188,227.5,False,True,,BACKGROUND,0.0692173317074775,idxq4-64_queryq4-64
L1,1383562240,Family_01,L1:CAL-PCALX_RX_PD_OUT_DQ,0.2706634849752329,20.0,False,True,,BACKGROUND,0.0692173317074775,idxq4-64_queryq4-64
L1,1383562240,Family_01,L1:CAL-PCALY_RX_PD_OUT_DQ,0.5960568252765126,20.0,False,True,,BACKGROUND,0.0692173317074775,idxq4-64_queryq4-64
L1,1383562240,Family_01,L1:IMC-WFS_B_I_PIT_OUT_DQ,0.2593682479470401,489.0,False,True,,BACKGROUND,0.0692173317074775,idxq4-64_queryq4-64
L1,1383562240,Family_01,L1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.3406471520568774,20.0,False,True,,BACKGROUND,0.0692173317074775,idxq4-64_queryq4-64
L1,1383562240,Family_01,L1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.3373474377380752,20.0,False,True,,BACKGROUND,0.0692173317074775,idxq4-64_queryq4-64
L1,1383562240,Family_01,L1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.2878493001831411,57.0,False,True,,BACKGROUND,0.0692173317074775,idxq4-64_queryq4-64
H1,1371206656,Family_01,H1:CAL-PCALX_RX_PD_OUT_DQ,0.2408765180815745,35.5,False,True,,BACKGROUND,0.0704624205827713,idxq4-64_queryq4-64
H1,1371206656,Family_01,H1:CAL-PCALY_RX_PD_OUT_DQ,0.3020062680482359,180.0,False,True,,BACKGROUND,0.0704624205827713,idxq4-64_queryq4-64
H1,1371206656,Family_01,H1:IMC-WFS_A_DC_PIT_OUT_DQ,0.587635357954261,60.0,False,True,,BACKGROUND,0.0704624205827713,idxq4-64_queryq4-64
H1,1371206656,Family_01,H1:IMC-WFS_A_DC_YAW_OUT_DQ,0.6947493153037727,60.0,False,True,,BACKGROUND,0.0704624205827713,idxq4-64_queryq4-64
H1,1371206656,Family_01,H1:LSC-POP_A_LF_OUT_DQ,0.4368542592599498,180.0,False,True,,BACKGROUND,0.0704624205827713,idxq4-64_queryq4-64
H1,1371206656,Family_01,H1:LSC-REFL_A_RIN_OUT_DQ,0.7639433116794051,180.0,True,True,,BACKGROUND,0.0704624205827713,idxq4-64_queryq4-64
H1,1371206656,Family_01,H1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.2016811823848265,139.0,False,True,,BACKGROUND,0.0704624205827713,idxq4-64_queryq4-64
H1,1371206656,Family_01,H1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.2154176937844185,199.0,False,True,,BACKGROUND,0.0704624205827713,idxq4-64_queryq4-64
H1,1371206656,Family_01,H1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.3617796755748038,120.0,False,True,,BACKGROUND,0.0704624205827713,idxq4-64_queryq4-64
L1,1369298588,Family_01,L1:ASC-X_TR_A_NSUM_OUT_DQ,0.2492567919237018,71.0,False,True,,BACKGROUND,0.0716033801436424,idxq4-64_queryq4-64
L1,1369298588,Family_01,L1:CAL-PCALX_RX_PD_OUT_DQ,0.4424515420473632,21.0,False,True,,BACKGROUND,0.0716033801436424,idxq4-64_queryq4-64
L1,1369298588,Family_01,L1:CAL-PCALY_RX_PD_OUT_DQ,0.2034389604059365,242.5,False,True,,BACKGROUND,0.0716033801436424,idxq4-64_queryq4-64
L1,1369298588,Family_01,L1:IMC-WFS_B_I_PIT_OUT_DQ,0.6956150388702694,60.0,False,True,,BACKGROUND,0.0716033801436424,idxq4-64_queryq4-64
L1,1369298588,Family_01,L1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.5339668199965212,20.0,False,True,,BACKGROUND,0.0716033801436424,idxq4-64_queryq4-64
L1,1369298588,Family_01,L1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.5324988494585221,20.0,False,True,,BACKGROUND,0.0716033801436424,idxq4-64_queryq4-64
L1,1369298588,Family_01,L1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.563165791877366,21.0,False,True,,BACKGROUND,0.0716033801436424,idxq4-64_queryq4-64
L1,1378383260,Family_01,L1:ASC-X_TR_A_NSUM_OUT_DQ,0.2298172570220482,254.5,False,True,,BACKGROUND,0.0727348327636718,idxq4-64_queryq4-64
L1,1378383260,Family_01,L1:CAL-PCALX_RX_PD_OUT_DQ,0.23894570153243,180.0,False,True,,BACKGROUND,0.0727348327636718,idxq4-64_queryq4-64
L1,1378383260,Family_01,L1:CAL-PCALY_RX_PD_OUT_DQ,0.6698700064523888,20.0,True,True,,BACKGROUND,0.0727348327636718,idxq4-64_queryq4-64
L1,1378383260,Family_01,L1:IMC-WFS_B_I_PIT_OUT_DQ,0.7355241470132281,60.0,False,True,,BACKGROUND,0.0727348327636718,idxq4-64_queryq4-64
L1,1378383260,Family_01,L1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.3490430674813757,20.5,False,True,,BACKGROUND,0.0727348327636718,idxq4-64_queryq4-64
L1,1378383260,Family_01,L1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.3115631815220593,20.5,False,True,,BACKGROUND,0.0727348327636718,idxq4-64_queryq4-64
L1,1378383260,Family_01,L1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.3079504848788851,20.0,False,True,,BACKGROUND,0.0727348327636718,idxq4-64_queryq4-64
L1,1372118300,Family_01,L1:ASC-X_TR_A_NSUM_OUT_DQ,0.2511916399813609,300.0,False,True,,BACKGROUND,0.0739753246307373,idxq4-64_queryq4-64
L1,1372118300,Family_01,L1:CAL-PCALX_RX_PD_OUT_DQ,0.6947108232427132,20.0,True,True,,BACKGROUND,0.0739753246307373,idxq4-64_queryq4-64
L1,1372118300,Family_01,L1:CAL-PCALY_RX_PD_OUT_DQ,0.7848513712130664,20.0,True,True,,BACKGROUND,0.0739753246307373,idxq4-64_queryq4-64
L1,1372118300,Family_01,L1:IMC-WFS_B_I_PIT_OUT_DQ,0.352221416095734,60.0,False,True,,BACKGROUND,0.0739753246307373,idxq4-64_queryq4-64
L1,1372118300,Family_01,L1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.5048703470295548,20.0,False,True,,BACKGROUND,0.0739753246307373,idxq4-64_queryq4-64
L1,1372118300,Family_01,L1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.4637616413477939,20.0,False,True,,BACKGROUND,0.0739753246307373,idxq4-64_queryq4-64
L1,1372118300,Family_01,L1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.301373264757125,20.0,False,True,,BACKGROUND,0.0739753246307373,idxq4-64_queryq4-64
L1,1372151452,Family_01,L1:ASC-X_TR_A_NSUM_OUT_DQ,0.2490705575417451,180.0,False,True,,BACKGROUND,0.0752179101109504,idxq4-64_queryq4-64
L1,1372151452,Family_01,L1:CAL-PCALX_RX_PD_OUT_DQ,0.251246370462394,440.5,False,True,,BACKGROUND,0.0752179101109504,idxq4-64_queryq4-64
L1,1372151452,Family_01,L1:CAL-PCALY_RX_PD_OUT_DQ,0.2242106190819897,385.0,False,True,,BACKGROUND,0.0752179101109504,idxq4-64_queryq4-64
L1,1372151452,Family_01,L1:IMC-WFS_B_I_PIT_OUT_DQ,0.7304658788629051,60.0,False,True,,BACKGROUND,0.0752179101109504,idxq4-64_queryq4-64
L1,1372151452,Family_01,L1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.2232997812449475,256.0,False,True,,BACKGROUND,0.0752179101109504,idxq4-64_queryq4-64
L1,1372151452,Family_01,L1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.2113625968463527,115.5,False,True,,BACKGROUND,0.0752179101109504,idxq4-64_queryq4-64
L1,1372151452,Family_01,L1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.2370339138610769,180.0,False,True,,BACKGROUND,0.0752179101109504,idxq4-64_queryq4-64
L1,1370012284,Family_01,L1:ASC-X_TR_A_NSUM_OUT_DQ,0.2041860397556405,416.0,False,True,,BACKGROUND,0.0760701522231102,idxq4-64_queryq4-64
L1,1370012284,Family_01,L1:CAL-PCALX_RX_PD_OUT_DQ,0.273367929116718,20.0,False,True,,BACKGROUND,0.0760701522231102,idxq4-64_queryq4-64
L1,1370012284,Family_01,L1:CAL-PCALY_RX_PD_OUT_DQ,0.2153825641920904,288.5,False,True,,BACKGROUND,0.0760701522231102,idxq4-64_queryq4-64
L1,1370012284,Family_01,L1:IMC-WFS_B_I_PIT_OUT_DQ,0.709240533036378,60.0,False,True,,BACKGROUND,0.0760701522231102,idxq4-64_queryq4-64
L1,1370012284,Family_01,L1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.2750862742272869,20.0,False,True,,BACKGROUND,0.0760701522231102,idxq4-64_queryq4-64
L1,1370012284,Family_01,L1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.2795377166781311,20.0,False,True,,BACKGROUND,0.0760701522231102,idxq4-64_queryq4-64
L1,1370012284,Family_01,L1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.2966866046507938,20.0,False,True,,BACKGROUND,0.0760701522231102,idxq4-64_queryq4-64
L1,1372294140,Family_01,L1:ASC-X_TR_A_NSUM_OUT_DQ,0.2269068587069063,441.5,False,True,,BACKGROUND,0.0769074708223342,idxq4-64_queryq4-64
L1,1372294140,Family_01,L1:CAL-PCALX_RX_PD_OUT_DQ,0.3021386686247669,300.0,False,True,,BACKGROUND,0.0769074708223342,idxq4-64_queryq4-64
L1,1372294140,Family_01,L1:CAL-PCALY_RX_PD_OUT_DQ,0.33068557438484,20.5,False,True,,BACKGROUND,0.0769074708223342,idxq4-64_queryq4-64
L1,1372294140,Family_01,L1:IMC-WFS_B_I_PIT_OUT_DQ,0.3422883107002138,27.5,False,True,,BACKGROUND,0.0769074708223342,idxq4-64_queryq4-64
L1,1372294140,Family_01,L1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.2529444150202999,20.5,False,True,,BACKGROUND,0.0769074708223342,idxq4-64_queryq4-64
L1,1372294140,Family_01,L1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.2395962180490612,20.5,False,True,,BACKGROUND,0.0769074708223342,idxq4-64_queryq4-64
L1,1372294140,Family_01,L1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.1735410282995805,184.0,False,True,,BACKGROUND,0.0769074708223342,idxq4-64_queryq4-64
H1,1376661756,Family_01,H1:CAL-PCALX_RX_PD_OUT_DQ,0.2814947869771468,331.0,False,True,,BACKGROUND,0.0779317319393158,idxq4-64_queryq4-64
H1,1376661756,Family_01,H1:CAL-PCALY_RX_PD_OUT_DQ,0.2351124004486,67.0,False,True,,BACKGROUND,0.0779317319393158,idxq4-64_queryq4-64
H1,1376661756,Family_01,H1:IMC-WFS_A_DC_PIT_OUT_DQ,0.4233512314599416,121.5,False,True,,BACKGROUND,0.0779317319393158,idxq4-64_queryq4-64
H1,1376661756,Family_01,H1:IMC-WFS_A_DC_YAW_OUT_DQ,0.4522260073530932,30.0,False,True,,BACKGROUND,0.0779317319393158,idxq4-64_queryq4-64
H1,1376661756,Family_01,H1:LSC-POP_A_LF_OUT_DQ,0.2501338878611961,349.0,False,True,,BACKGROUND,0.0779317319393158,idxq4-64_queryq4-64
H1,1376661756,Family_01,H1:LSC-REFL_A_RIN_OUT_DQ,0.7262647440351371,180.0,True,True,,BACKGROUND,0.0779317319393158,idxq4-64_queryq4-64
H1,1376661756,Family_01,H1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.1604174242051327,111.5,False,True,,BACKGROUND,0.0779317319393158,idxq4-64_queryq4-64
H1,1376661756,Family_01,H1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.1688031911313892,241.0,False,True,,BACKGROUND,0.0779317319393158,idxq4-64_queryq4-64
H1,1376661756,Family_01,H1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.1476474850293277,52.5,False,True,,BACKGROUND,0.0779317319393158,idxq4-64_queryq4-64
L1,1378433340,Family_01,L1:ASC-X_TR_A_NSUM_OUT_DQ,0.2220755227758316,485.5,False,True,,BACKGROUND,0.0789524540305137,idxq4-64_queryq4-64
L1,1378433340,Family_01,L1:CAL-PCALX_RX_PD_OUT_DQ,0.2890736192801812,330.0,False,True,,BACKGROUND,0.0789524540305137,idxq4-64_queryq4-64
L1,1378433340,Family_01,L1:CAL-PCALY_RX_PD_OUT_DQ,0.6252779142285424,20.5,True,True,,BACKGROUND,0.0789524540305137,idxq4-64_queryq4-64
L1,1378433340,Family_01,L1:IMC-WFS_B_I_PIT_OUT_DQ,0.2355342381327112,319.0,False,True,,BACKGROUND,0.0789524540305137,idxq4-64_queryq4-64
