gps_start,gps_end,source_path,source_start,source_end,detector,run,calibration_score,bootstrap_block_index
1368995652.0,1368995684.0,E:\o4a\1368973312\H1_1368993792_1368997888.hdf5,1368993792.0,1368997888.0,H1,O4a,0.06484612077474594,304
1368995716.0,1368995748.0,E:\o4a\1368973312\H1_1368993792_1368997888.hdf5,1368993792.0,1368997888.0,H1,O4a,0.0535878986120224,304
1368995780.0,1368995812.0,E:\o4a\1368973312\H1_1368993792_1368997888.hdf5,1368993792.0,1368997888.0,H1,O4a,0.06987816840410233,304
1368995844.0,1368995876.0,E:\o4a\1368973312\H1_1368993792_1368997888.hdf5,1368993792.0,1368997888.0,H1,O4a,0.06145205348730087,304
1368995908.0,1368995940.0,E:\o4a\1368973312\H1_1368993792_1368997888.hdf5,1368993792.0,1368997888.0,H1,O4a,0.05988461151719093,304
1368995972.0,1368996004.0,E:\o4a\1368973312\H1_1368993792_1368997888.hdf5,1368993792.0,1368997888.0,H1,O4a,0.0611889511346817,304
1369186308.0,1369186340.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.0668688639998436,311
1369186372.0,1369186404.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.07173718512058258,311
1369186436.0,1369186468.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.05489954724907875,311
1369186500.0,1369186532.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.08457858115434647,311
1369186564.0,1369186596.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.0822034403681755,311
1369186628.0,1369186660.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.07086417078971863,311
1369186692.0,1369186724.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.06681162118911743,311
1369186756.0,1369186788.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.0541825033724308,311
1369186820.0,1369186852.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.08247203379869461,311
1369186884.0,1369186916.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.058686722069978714,311
1369186948.0,1369186980.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.056420065462589264,311
1369187012.0,1369187044.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.060874175280332565,311
1369187076.0,1369187108.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.06779412180185318,311
1369187140.0,1369187172.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.05975151062011719,311
1369187204.0,1369187236.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.05879978463053703,311
1369187268.0,1369187300.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.07183870673179626,311
1369187332.0,1369187364.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.07542229443788528,311
1369187396.0,1369187428.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.06652919203042984,312
1369187460.0,1369187492.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.07986698299646378,312
1369187524.0,1369187556.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.060008540749549866,312
1369187588.0,1369187620.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.06333541870117188,312
1369187652.0,1369187684.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.05927123874425888,312
1369187716.0,1369187748.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.058428213000297546,312
1369187780.0,1369187812.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.05588046461343765,312
1369187844.0,1369187876.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.05929044261574745,312
1369187908.0,1369187940.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.07184325903654099,312
1369187972.0,1369188004.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.06310553848743439,312
1369188036.0,1369188068.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.05451248586177826,312
1369188100.0,1369188132.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.05610964447259903,312
1369188164.0,1369188196.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.05423255264759064,312
1369188228.0,1369188260.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.06415244191884995,312
1369188292.0,1369188324.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.06083989143371582,312
