gps_start,detector,session_id,origin_table,local_cluster_id,global_family_id,max_similarity_to_3a,transitivity_status,gravity_spy_label,gravity_spy_confidence,robustness_class_idxq4_64_queryq4_64,native_score_idxq4_64_queryq4_64,robustness_class,native_o4a_score
1385079292.0,H1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1082984879612922,BACKGROUND,0.1082984879612922
1385080156.0,H1,1385043712,3a,C7,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.395842581987381,ROBUST,0.395842581987381
1385080892.0,L1,1385043712,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4379896521568298,ROBUST,0.4379896521568298
1385080892.0,H1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.12856830656528473,BACKGROUND,0.12856830656528473
1385081020.0,L1,1385043712,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4161302447319031,ROBUST,0.4161302447319031
1385081788.0,L1,1385043712,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.3672787547111511,ROBUST,0.3672787547111511
1385084060.0,L1,1385043712,3a,C11,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4787609875202179,ROBUST,0.4787609875202179
1385087004.0,L1,1385043712,3a,C0,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.391074925661087,ROBUST,0.391074925661087
1385090748.0,L1,1385043712,3a,C12,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4446968138217926,ROBUST,0.4446968138217926
1385092668.0,H1,1385043712,3a,C10,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.2641947567462921,ROBUST,0.2641947567462921
1385094524.0,L1,1385043712,3a,C0,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4330809116363525,ROBUST,0.4330809116363525
1385095004.0,H1,1385043712,3a,C3,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1752921789884567,AMBIGUOUS,0.1752921789884567
1385095196.0,L1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4299387633800506,ROBUST,0.4299387633800506
1385096188.0,H1,1385043712,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4100424349308014,ROBUST,0.4100424349308014
1385097148.0,L1,1385043712,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4116454720497131,ROBUST,0.4116454720497131
1385098460.0,L1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4068972766399383,ROBUST,0.4068972766399383
1385099420.0,L1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4185054898262024,ROBUST,0.4185054898262024
1385099996.0,L1,1385043712,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4155399203300476,ROBUST,0.4155399203300476
1385100764.0,L1,1385043712,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.3995728194713592,ROBUST,0.3995728194713592
1385100764.0,H1,1385043712,3a,C4,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1483621746301651,AMBIGUOUS,0.1483621746301651
1385100956.0,H1,1385043712,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4156478345394134,ROBUST,0.4156478345394134
1385101628.0,H1,1385043712,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4565406143665313,ROBUST,0.4565406143665313
1385113532.0,L1,1385043712,3a,C10,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.3049895465373993,ROBUST,0.3049895465373993
1385113884.0,L1,1385043712,3a,C10,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1902613341808319,AMBIGUOUS,0.1902613341808319
1385114076.0,L1,1385043712,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.3350917100906372,ROBUST,0.3350917100906372
1385114108.0,L1,1385043712,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4242981076240539,ROBUST,0.4242981076240539
1385114460.0,L1,1385043712,3a,C0,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4309976398944855,ROBUST,0.4309976398944855
1385114556.0,L1,1385043712,3a,C0,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.3450420796871185,ROBUST,0.3450420796871185
1385115196.0,L1,1385043712,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4500032961368561,ROBUST,0.4500032961368561
1385115260.0,L1,1385043712,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4306117296218872,ROBUST,0.4306117296218872
1385115292.0,L1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.44153892993927,ROBUST,0.44153892993927
1385116028.0,H1,1385043712,3a,C4,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1366744339466095,AMBIGUOUS,0.1366744339466095
1385116476.0,L1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4166137278079986,ROBUST,0.4166137278079986
1385116892.0,L1,1385043712,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4194452166557312,ROBUST,0.4194452166557312
1385116956.0,L1,1385043712,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4038459062576294,ROBUST,0.4038459062576294
1385117148.0,L1,1385043712,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4231565296649933,ROBUST,0.4231565296649933
1385117276.0,L1,1385043712,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4352414608001709,ROBUST,0.4352414608001709
1385117308.0,L1,1385043712,3a,C0,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4048806428909302,ROBUST,0.4048806428909302
1385117532.0,L1,1385043712,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4270725548267364,ROBUST,0.4270725548267364
1385118620.0,L1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4101062715053558,ROBUST,0.4101062715053558
1385118716.0,L1,1385043712,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.3513948917388916,ROBUST,0.3513948917388916
1385118908.0,L1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4091267883777618,ROBUST,0.4091267883777618
1385118940.0,H1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1120558083057403,BACKGROUND,0.1120558083057403
1385119292.0,L1,1385043712,3a,C13,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4660766422748565,ROBUST,0.4660766422748565
1385119324.0,L1,1385043712,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4149258136749267,ROBUST,0.4149258136749267
1385119452.0,L1,1385043712,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4355896711349487,ROBUST,0.4355896711349487
1385119708.0,L1,1385043712,3a,C13,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.435527354478836,ROBUST,0.435527354478836
1385120220.0,L1,1385043712,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.391614705324173,ROBUST,0.391614705324173
1385120444.0,L1,1385043712,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4334810078144073,ROBUST,0.4334810078144073
1385120540.0,L1,1385043712,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4231204986572265,ROBUST,0.4231204986572265
1385120924.0,L1,1385043712,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4282764196395874,ROBUST,0.4282764196395874
1385121020.0,L1,1385043712,3a,C13,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4225593209266662,ROBUST,0.4225593209266662
1385121436.0,L1,1385043712,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4212241172790527,ROBUST,0.4212241172790527
1385121596.0,L1,1385043712,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4506982266902923,ROBUST,0.4506982266902923
1385121628.0,L1,1385043712,3a,C0,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4046361148357391,ROBUST,0.4046361148357391
1385123516.0,L1,1385043712,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4330339431762695,ROBUST,0.4330339431762695
1385123708.0,L1,1385043712,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4147641062736511,ROBUST,0.4147641062736511
1385124348.0,L1,1385043712,3a,C10,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.2003797590732574,AMBIGUOUS,0.2003797590732574
1385124444.0,L1,1385043712,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4361163377761841,ROBUST,0.4361163377761841
1385124892.0,L1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4416066408157348,ROBUST,0.4416066408157348
1385125340.0,L1,1385043712,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4741502106189728,ROBUST,0.4741502106189728
1385125660.0,L1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.440035879611969,ROBUST,0.440035879611969
1385125948.0,L1,1385043712,3a,C13,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4227244257926941,ROBUST,0.4227244257926941
1385126236.0,L1,1385043712,3a,C13,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4437677562236786,ROBUST,0.4437677562236786
1385126268.0,L1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4022735953330993,ROBUST,0.4022735953330993
1385126684.0,L1,1385043712,3a,C0,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4307219982147217,ROBUST,0.4307219982147217
1385128028.0,L1,1385043712,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4186126291751861,ROBUST,0.4186126291751861
1385128604.0,L1,1385043712,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4468002915382385,ROBUST,0.4468002915382385
1385128764.0,L1,1385043712,3a,C0,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4118461608886719,ROBUST,0.4118461608886719
1385128828.0,L1,1385043712,3a,C0,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.3999848365783691,ROBUST,0.3999848365783691
1385128860.0,L1,1385043712,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.3811022341251373,ROBUST,0.3811022341251373
1385129052.0,L1,1385043712,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.417583703994751,ROBUST,0.417583703994751
1385129340.0,L1,1385043712,3a,C13,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4405121207237243,ROBUST,0.4405121207237243
1385129500.0,H1,1385043712,3a,C12,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.3441055417060852,ROBUST,0.3441055417060852
1385129692.0,L1,1385043712,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4309275448322296,ROBUST,0.4309275448322296
1385129820.0,L1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.3957927823066711,ROBUST,0.3957927823066711
1385130044.0,L1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4222874343395233,ROBUST,0.4222874343395233
1385130076.0,L1,1385043712,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4314811527729034,ROBUST,0.4314811527729034
1385130428.0,L1,1385043712,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4443760514259338,ROBUST,0.4443760514259338
1385131260.0,H1,1385043712,3a,C3,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1456483453512191,AMBIGUOUS,0.1456483453512191
1385132604.0,L1,1385043712,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4511010944843292,ROBUST,0.4511010944843292
1385133084.0,L1,1385043712,3a,C0,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4159274399280548,ROBUST,0.4159274399280548
1385133788.0,L1,1385043712,3a,C14,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.2719584107398987,ROBUST,0.2719584107398987
1385134268.0,H1,1385043712,3a,C3,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1718016415834427,AMBIGUOUS,0.1718016415834427
1385135068.0,L1,1385043712,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.3608507215976715,ROBUST,0.3608507215976715
1385137660.0,L1,1385043712,3a,C3,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.2111474275588989,AMBIGUOUS,0.2111474275588989
1385138204.0,L1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4144177138805389,ROBUST,0.4144177138805389
1385139036.0,H1,1385043712,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4711143970489502,ROBUST,0.4711143970489502
1385144252.0,H1,1385043712,3a,C14,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1521466970443725,AMBIGUOUS,0.1521466970443725
1385148060.0,H1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1025052592158317,BACKGROUND,0.1025052592158317
1385148636.0,H1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1540683805942535,AMBIGUOUS,0.1540683805942535
1385151996.0,H1,1385043712,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4957945346832275,ROBUST,0.4957945346832275
1385156700.0,H1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1092959716916084,BACKGROUND,0.1092959716916084
1385157372.0,H1,1385043712,3a,C7,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4394574463367462,ROBUST,0.4394574463367462
1385158268.0,H1,1385043712,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.3925520479679107,ROBUST,0.3925520479679107
1385175324.0,H1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1276139169931411,BACKGROUND,0.1276139169931411
1385177340.0,H1,1385043712,3a,C0,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.2680471539497375,ROBUST,0.2680471539497375
1385178492.0,L1,1385043712,3a,C9,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.2279078513383865,ROBUST,0.2279078513383865
1385184156.0,H1,1385043712,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4391866028308868,ROBUST,0.4391866028308868
1385210876.0,H1,1385043712,3a,C3,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1314036399126052,AMBIGUOUS,0.1314036399126052
1385210908.0,H1,1385043712,3a,C4,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1062146201729774,BACKGROUND,0.1062146201729774
1385211676.0,H1,1385043712,3a,C3,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.2281897068023681,ROBUST,0.2281897068023681
1385214748.0,H1,1385043712,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4305932223796844,ROBUST,0.4305932223796844
1385215324.0,H1,1385043712,3a,C11,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.2546850144863128,ROBUST,0.2546850144863128
1385253052.0,H1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1206995174288749,BACKGROUND,0.1206995174288749
1385253372.0,H1,1385043712,3a,C13,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.2395582199096679,ROBUST,0.2395582199096679
1385253724.0,H1,1385043712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1040582135319709,BACKGROUND,0.1040582135319709
1385255292.0,H1,1385043712,3a,C4,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1252054125070572,BACKGROUND,0.1252054125070572
1385264572.0,H1,1385043712,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4339540302753448,ROBUST,0.4339540302753448
1385279356.0,H1,1385043712,3a,C9,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.2793638706207275,ROBUST,0.2793638706207275
1385279452.0,L1,1385043712,3a,C11,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.44373220205307,ROBUST,0.44373220205307
1385279804.0,L1,1385043712,3a,C4,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1985412389039993,AMBIGUOUS,0.1985412389039993
1385282844.0,L1,1385043712,3a,C3,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.2574100196361542,ROBUST,0.2574100196361542
1385284156.0,L1,1385043712,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4604327976703644,ROBUST,0.4604327976703644
1385687132.0,H1,1385562112,3a,C11,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1070082709193229,BACKGROUND,0.1070082709193229
1385687292.0,H1,1385562112,3a,C12,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1481371521949768,AMBIGUOUS,0.1481371521949768
1385687932.0,H1,1385562112,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4600406587123871,ROBUST,0.4600406587123871
1385688380.0,L1,1385562112,3a,C14,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4412733912467956,ROBUST,0.4412733912467956
1385690268.0,L1,1385562112,3a,C4,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1229736506938934,BACKGROUND,0.1229736506938934
1385692956.0,L1,1385562112,3a,C14,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4514203369617462,ROBUST,0.4514203369617462
1385693916.0,L1,1385562112,3a,C14,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4482167065143585,ROBUST,0.4482167065143585
1385699868.0,L1,1385562112,3a,C14,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4717832505702972,ROBUST,0.4717832505702972
1385704636.0,L1,1385562112,3a,C0,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4315575063228607,ROBUST,0.4315575063228607
1385706396.0,L1,1385562112,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.2976097762584686,ROBUST,0.2976097762584686
1385706684.0,L1,1385562112,3a,C7,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1541899591684341,AMBIGUOUS,0.1541899591684341
1385706844.0,L1,1385562112,3a,C0,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4298580884933471,ROBUST,0.4298580884933471
1385707772.0,L1,1385562112,3a,C9,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1409380882978439,BACKGROUND,0.1409380882978439
1385709916.0,L1,1385562112,3a,C4,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1312019079923629,BACKGROUND,0.1312019079923629
1385710492.0,L1,1385562112,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.2966344952583313,ROBUST,0.2966344952583313
1385711516.0,L1,1385562112,3a,C0,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4596627354621887,ROBUST,0.4596627354621887
1385713948.0,H1,1385562112,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4466487467288971,ROBUST,0.4466487467288971
1385714620.0,L1,1385562112,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1311486214399337,BACKGROUND,0.1311486214399337
1385717212.0,L1,1385562112,3a,C4,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1207408457994461,BACKGROUND,0.1207408457994461
1385717916.0,L1,1385562112,3a,C4,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1281043738126754,BACKGROUND,0.1281043738126754
1385718012.0,L1,1385562112,3a,C4,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1230077072978019,BACKGROUND,0.1230077072978019
1385718460.0,L1,1385562112,3a,C9,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1366454064846038,BACKGROUND,0.1366454064846038
1385719004.0,H1,1385562112,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4658894538879394,ROBUST,0.4658894538879394
1385726076.0,L1,1385562112,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1420328319072723,BACKGROUND,0.1420328319072723
1385726204.0,H1,1385562112,3a,C10,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4464057385921478,ROBUST,0.4464057385921478
1385726556.0,L1,1385562112,3a,C0,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4224235415458679,ROBUST,0.4224235415458679
1385727068.0,L1,1385562112,3a,C4,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1591803580522537,AMBIGUOUS,0.1591803580522537
1385727740.0,H1,1385562112,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1465455442667007,AMBIGUOUS,0.1465455442667007
1385729788.0,H1,1385562112,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1849458664655685,AMBIGUOUS,0.1849458664655685
