candidate_id,gps_start,detector,legacy_class,score,class,variant
1381208956.0_H1,1381208956.0,H1,AMBIGUOUS,0.1638314574956894,AMBIGUOUS,idxq4-64_queryq4-64
1381209756.0_H1,1381209756.0,H1,ROBUST,0.4253394305706024,ROBUST,idxq4-64_queryq4-64
1381210460.0_H1,1381210460.0,H1,ROBUST,0.406545341014862,ROBUST,idxq4-64_queryq4-64
1381211868.0_H1,1381211868.0,H1,ROBUST,0.2263326048851013,ROBUST,idxq4-64_queryq4-64
1381213436.0_H1,1381213436.0,H1,AMBIGUOUS,0.1728485077619552,AMBIGUOUS,idxq4-64_queryq4-64
1381214108.0_H1,1381214108.0,H1,BACKGROUND,0.1061136573553085,BACKGROUND,idxq4-64_queryq4-64
1381217500.0_H1,1381217500.0,H1,ROBUST,0.4701418876647949,ROBUST,idxq4-64_queryq4-64
1381218556.0_H1,1381218556.0,H1,BACKGROUND,0.12326380610466,BACKGROUND,idxq4-64_queryq4-64
1381225212.0_H1,1381225212.0,H1,BACKGROUND,0.0941120460629463,BACKGROUND,idxq4-64_queryq4-64
1381225628.0_H1,1381225628.0,H1,BACKGROUND,0.1061029434204101,BACKGROUND,idxq4-64_queryq4-64
1381232796.0_H1,1381232796.0,H1,AMBIGUOUS,0.1355186551809311,AMBIGUOUS,idxq4-64_queryq4-64
1381232828.0_H1,1381232828.0,H1,BACKGROUND,0.12196596711874,BACKGROUND,idxq4-64_queryq4-64
1381233756.0_H1,1381233756.0,H1,BACKGROUND,0.091389313340187,BACKGROUND,idxq4-64_queryq4-64
1381244604.0_H1,1381244604.0,H1,BACKGROUND,0.1145358756184578,BACKGROUND,idxq4-64_queryq4-64
1381260508.0_H1,1381260508.0,H1,BACKGROUND,0.1051071137189865,BACKGROUND,idxq4-64_queryq4-64
1381261788.0_H1,1381261788.0,H1,ROBUST,0.419929176568985,ROBUST,idxq4-64_queryq4-64
1381261916.0_H1,1381261916.0,H1,ROBUST,0.4187517762184143,ROBUST,idxq4-64_queryq4-64
1381265852.0_H1,1381265852.0,H1,AMBIGUOUS,0.1498176157474517,AMBIGUOUS,idxq4-64_queryq4-64
1381269212.0_H1,1381269212.0,H1,ROBUST,0.4526773691177368,ROBUST,idxq4-64_queryq4-64
1381269468.0_H1,1381269468.0,H1,ROBUST,0.3477756977081299,ROBUST,idxq4-64_queryq4-64
1381276796.0_H1,1381276796.0,H1,ROBUST,0.4046732485294342,ROBUST,idxq4-64_queryq4-64
1381278588.0_H1,1381278588.0,H1,BACKGROUND,0.0932067111134529,BACKGROUND,idxq4-64_queryq4-64
1381283836.0_H1,1381283836.0,H1,BACKGROUND,0.0904556661844253,BACKGROUND,idxq4-64_queryq4-64
1381286940.0_H1,1381286940.0,H1,BACKGROUND,0.0846028178930282,BACKGROUND,idxq4-64_queryq4-64
1381290140.0_H1,1381290140.0,H1,BACKGROUND,0.0983544960618019,BACKGROUND,idxq4-64_queryq4-64
1381292604.0_H1,1381292604.0,H1,AMBIGUOUS,0.1515456587076187,AMBIGUOUS,idxq4-64_queryq4-64
1381293212.0_H1,1381293212.0,H1,BACKGROUND,0.0938710570335388,BACKGROUND,idxq4-64_queryq4-64
1381293916.0_H1,1381293916.0,H1,AMBIGUOUS,0.1793657541275024,AMBIGUOUS,idxq4-64_queryq4-64
1381299388.0_H1,1381299388.0,H1,BACKGROUND,0.095377616584301,BACKGROUND,idxq4-64_queryq4-64
1381301308.0_H1,1381301308.0,H1,ROBUST,0.3983528614044189,ROBUST,idxq4-64_queryq4-64
1381301436.0_H1,1381301436.0,H1,AMBIGUOUS,0.1576643735170364,AMBIGUOUS,idxq4-64_queryq4-64
1381303740.0_H1,1381303740.0,H1,ROBUST,0.4038573503494262,ROBUST,idxq4-64_queryq4-64
1381304956.0_H1,1381304956.0,H1,BACKGROUND,0.1029940694570541,BACKGROUND,idxq4-64_queryq4-64
1381310172.0_H1,1381310172.0,H1,ROBUST,0.2198828011751175,ROBUST,idxq4-64_queryq4-64
1381316540.0_H1,1381316540.0,H1,ROBUST,0.4652870595455169,ROBUST,idxq4-64_queryq4-64
1381318620.0_H1,1381318620.0,H1,BACKGROUND,0.0949396267533302,BACKGROUND,idxq4-64_queryq4-64
1381319292.0_H1,1381319292.0,H1,BACKGROUND,0.0962579250335693,BACKGROUND,idxq4-64_queryq4-64
1381323548.0_H1,1381323548.0,H1,BACKGROUND,0.1090594083070755,BACKGROUND,idxq4-64_queryq4-64
1381331900.0_H1,1381331900.0,H1,BACKGROUND,0.1068978011608123,BACKGROUND,idxq4-64_queryq4-64
1381333180.0_H1,1381333180.0,H1,ROBUST,0.4471873939037323,ROBUST,idxq4-64_queryq4-64
1381334940.0_H1,1381334940.0,H1,BACKGROUND,0.1286293417215347,BACKGROUND,idxq4-64_queryq4-64
1381335100.0_H1,1381335100.0,H1,BACKGROUND,0.0970928966999054,BACKGROUND,idxq4-64_queryq4-64
1381337372.0_H1,1381337372.0,H1,ROBUST,0.2059470266103744,ROBUST,idxq4-64_queryq4-64
1381339388.0_H1,1381339388.0,H1,BACKGROUND,0.1017123311758041,BACKGROUND,idxq4-64_queryq4-64
1381340284.0_H1,1381340284.0,H1,BACKGROUND,0.1004629209637641,BACKGROUND,idxq4-64_queryq4-64
1381343036.0_H1,1381343036.0,H1,BACKGROUND,0.0836100131273269,BACKGROUND,idxq4-64_queryq4-64
1381346684.0_H1,1381346684.0,H1,BACKGROUND,0.107401467859745,BACKGROUND,idxq4-64_queryq4-64
1381347516.0_H1,1381347516.0,H1,BACKGROUND,0.0966587215662002,BACKGROUND,idxq4-64_queryq4-64
1381352316.0_H1,1381352316.0,H1,ROBUST,0.4108453094959259,ROBUST,idxq4-64_queryq4-64
1381361948.0_H1,1381361948.0,H1,ROBUST,0.4982889890670776,ROBUST,idxq4-64_queryq4-64
1381365084.0_H1,1381365084.0,H1,ROBUST,0.4225738644599914,ROBUST,idxq4-64_queryq4-64
1381365212.0_H1,1381365212.0,H1,BACKGROUND,0.0936121642589569,BACKGROUND,idxq4-64_queryq4-64
1381371516.0_H1,1381371516.0,H1,ROBUST,0.4257652163505554,ROBUST,idxq4-64_queryq4-64
1381371548.0_H1,1381371548.0,H1,ROBUST,0.4391273856163025,ROBUST,idxq4-64_queryq4-64
1381375804.0_H1,1381375804.0,H1,ROBUST,0.4171378910541534,ROBUST,idxq4-64_queryq4-64
1381417756.0_L1,1381417756.0,L1,ROBUST,0.4026611149311065,ROBUST,idxq4-64_queryq4-64
1381418300.0_L1,1381418300.0,L1,BACKGROUND,0.1326692998409271,BACKGROUND,idxq4-64_queryq4-64
1381423580.0_L1,1381423580.0,L1,ROBUST,0.4364789128303528,ROBUST,idxq4-64_queryq4-64
1381426524.0_L1,1381426524.0,L1,ROBUST,0.4357759058475494,ROBUST,idxq4-64_queryq4-64
1381426940.0_L1,1381426940.0,L1,BACKGROUND,0.1317688971757888,BACKGROUND,idxq4-64_queryq4-64
1381435484.0_L1,1381435484.0,L1,ROBUST,0.4244085848331451,ROBUST,idxq4-64_queryq4-64
1381438876.0_L1,1381438876.0,L1,ROBUST,0.4683833718299866,ROBUST,idxq4-64_queryq4-64
1381441372.0_L1,1381441372.0,L1,BACKGROUND,0.1308976411819458,BACKGROUND,idxq4-64_queryq4-64
1381448700.0_L1,1381448700.0,L1,ROBUST,0.4393713474273681,ROBUST,idxq4-64_queryq4-64
1381451516.0_L1,1381451516.0,L1,ROBUST,0.4563151597976684,ROBUST,idxq4-64_queryq4-64
1381471068.0_H1,1381471068.0,H1,BACKGROUND,0.110146626830101,BACKGROUND,idxq4-64_queryq4-64
1381473532.0_H1,1381473532.0,H1,BACKGROUND,0.1274184137582779,BACKGROUND,idxq4-64_queryq4-64
1381474876.0_L1,1381474876.0,L1,BACKGROUND,0.133316159248352,BACKGROUND,idxq4-64_queryq4-64
1381478076.0_H1,1381478076.0,H1,ROBUST,0.2310308516025543,ROBUST,idxq4-64_queryq4-64
1381479772.0_L1,1381479772.0,L1,ROBUST,0.4322275519371032,ROBUST,idxq4-64_queryq4-64
1381481692.0_H1,1381481692.0,H1,AMBIGUOUS,0.1751114875078201,AMBIGUOUS,idxq4-64_queryq4-64
1381481756.0_L1,1381481756.0,L1,ROBUST,0.4096864759922027,ROBUST,idxq4-64_queryq4-64
1381481788.0_L1,1381481788.0,L1,ROBUST,0.4184097945690155,ROBUST,idxq4-64_queryq4-64
1381482140.0_H1,1381482140.0,H1,ROBUST,0.4162061512470245,ROBUST,idxq4-64_queryq4-64
1381484092.0_H1,1381484092.0,H1,BACKGROUND,0.1124598234891891,BACKGROUND,idxq4-64_queryq4-64
1381484220.0_H1,1381484220.0,H1,ROBUST,0.4311713576316833,ROBUST,idxq4-64_queryq4-64
1381484668.0_L1,1381484668.0,L1,ROBUST,0.3562047183513641,ROBUST,idxq4-64_queryq4-64
1381485436.0_H1,1381485436.0,H1,AMBIGUOUS,0.1338906735181808,AMBIGUOUS,idxq4-64_queryq4-64
1381488316.0_L1,1381488316.0,L1,BACKGROUND,0.1427603960037231,BACKGROUND,idxq4-64_queryq4-64
1381488732.0_H1,1381488732.0,H1,ROBUST,0.425272673368454,ROBUST,idxq4-64_queryq4-64
1381488892.0_L1,1381488892.0,L1,ROBUST,0.4039495289325714,ROBUST,idxq4-64_queryq4-64
1381491580.0_L1,1381491580.0,L1,ROBUST,0.4473178088665008,ROBUST,idxq4-64_queryq4-64
1381503548.0_H1,1381503548.0,H1,BACKGROUND,0.1269302517175674,BACKGROUND,idxq4-64_queryq4-64
1381504508.0_L1,1381504508.0,L1,ROBUST,0.4417446553707123,ROBUST,idxq4-64_queryq4-64
1381523484.0_L1,1381523484.0,L1,ROBUST,0.4426341950893402,ROBUST,idxq4-64_queryq4-64
1381524060.0_L1,1381524060.0,L1,AMBIGUOUS,0.209811121225357,AMBIGUOUS,idxq4-64_queryq4-64
1381525980.0_L1,1381525980.0,L1,ROBUST,0.3303396999835968,ROBUST,idxq4-64_queryq4-64
1381526236.0_L1,1381526236.0,L1,BACKGROUND,0.1427156925201416,BACKGROUND,idxq4-64_queryq4-64
1381526940.0_H1,1381526940.0,H1,BACKGROUND,0.106462076306343,BACKGROUND,idxq4-64_queryq4-64
1381528252.0_L1,1381528252.0,L1,ROBUST,0.2694593966007232,ROBUST,idxq4-64_queryq4-64
1381533852.0_H1,1381533852.0,H1,ROBUST,0.4438647329807281,ROBUST,idxq4-64_queryq4-64
1381534556.0_H1,1381534556.0,H1,BACKGROUND,0.0974621474742889,BACKGROUND,idxq4-64_queryq4-64
1381539612.0_L1,1381539612.0,L1,ROBUST,0.4542584419250488,ROBUST,idxq4-64_queryq4-64
1381541116.0_H1,1381541116.0,H1,BACKGROUND,0.0977060124278068,BACKGROUND,idxq4-64_queryq4-64
1381541148.0_H1,1381541148.0,H1,AMBIGUOUS,0.1922646015882492,AMBIGUOUS,idxq4-64_queryq4-64
1381541436.0_H1,1381541436.0,H1,BACKGROUND,0.1012537702918052,BACKGROUND,idxq4-64_queryq4-64
1381541532.0_L1,1381541532.0,L1,BACKGROUND,0.1401712596416473,BACKGROUND,idxq4-64_queryq4-64
1381543036.0_L1,1381543036.0,L1,BACKGROUND,0.1238838955760002,BACKGROUND,idxq4-64_queryq4-64
1381545884.0_L1,1381545884.0,L1,ROBUST,0.4464261829853058,ROBUST,idxq4-64_queryq4-64
1381545916.0_L1,1381545916.0,L1,ROBUST,0.4388270974159241,ROBUST,idxq4-64_queryq4-64
1381545984.0_L1,1381545984.0,L1,ROBUST,0.4218808114528656,ROBUST,idxq4-64_queryq4-64
1381545984.0_H1,1381545984.0,H1,BACKGROUND,0.12911030650138855,BACKGROUND,idxq4-64_queryq4-64
1381547164.0_H1,1381547164.0,H1,AMBIGUOUS,0.1616651564836502,AMBIGUOUS,idxq4-64_queryq4-64
1381547324.0_H1,1381547324.0,H1,BACKGROUND,0.084928847849369,BACKGROUND,idxq4-64_queryq4-64
1381549788.0_L1,1381549788.0,L1,ROBUST,0.4316886365413666,ROBUST,idxq4-64_queryq4-64
1381550748.0_H1,1381550748.0,H1,BACKGROUND,0.0998315587639808,BACKGROUND,idxq4-64_queryq4-64
1381550908.0_H1,1381550908.0,H1,BACKGROUND,0.126155212521553,BACKGROUND,idxq4-64_queryq4-64
1381554176.0_L1,1381554176.0,L1,ROBUST,0.4371990263462066,ROBUST,idxq4-64_queryq4-64
1381556764.0_H1,1381556764.0,H1,BACKGROUND,0.081955462694168,BACKGROUND,idxq4-64_queryq4-64
1381557884.0_L1,1381557884.0,L1,ROBUST,0.4202457368373871,ROBUST,idxq4-64_queryq4-64
1381571452.0_H1,1381571452.0,H1,ROBUST,0.4217031598091125,ROBUST,idxq4-64_queryq4-64
1381572412.0_L1,1381572412.0,L1,ROBUST,0.4257575273513794,ROBUST,idxq4-64_queryq4-64
1381573020.0_H1,1381573020.0,H1,BACKGROUND,0.1008300632238388,BACKGROUND,idxq4-64_queryq4-64
1381573084.0_H1,1381573084.0,H1,ROBUST,0.4799999892711639,ROBUST,idxq4-64_queryq4-64
1381574972.0_H1,1381574972.0,H1,ROBUST,0.4323356449604034,ROBUST,idxq4-64_queryq4-64
1381575100.0_H1,1381575100.0,H1,BACKGROUND,0.0965173691511154,BACKGROUND,idxq4-64_queryq4-64
1381579708.0_H1,1381579708.0,H1,BACKGROUND,0.1106971874833107,BACKGROUND,idxq4-64_queryq4-64
1381581468.0_L1,1381581468.0,L1,AMBIGUOUS,0.1655995696783065,AMBIGUOUS,idxq4-64_queryq4-64
1381584220.0_L1,1381584220.0,L1,AMBIGUOUS,0.1787593811750412,AMBIGUOUS,idxq4-64_queryq4-64
1381585052.0_L1,1381585052.0,L1,ROBUST,0.428028255701065,ROBUST,idxq4-64_queryq4-64
1381585372.0_H1,1381585372.0,H1,BACKGROUND,0.0908109918236732,BACKGROUND,idxq4-64_queryq4-64
1381586364.0_L1,1381586364.0,L1,AMBIGUOUS,0.1725913435220718,AMBIGUOUS,idxq4-64_queryq4-64
1381586492.0_L1,1381586492.0,L1,ROBUST,0.3578151762485504,ROBUST,idxq4-64_queryq4-64
1381614940.0_L1,1381614940.0,L1,ROBUST,0.2688295245170593,ROBUST,idxq4-64_queryq4-64
1381618076.0_L1,1381618076.0,L1,AMBIGUOUS,0.1803385764360427,AMBIGUOUS,idxq4-64_queryq4-64
1381623228.0_H1,1381623228.0,H1,BACKGROUND,0.1096590086817741,BACKGROUND,idxq4-64_queryq4-64
1381623708.0_H1,1381623708.0,H1,BACKGROUND,0.0939745083451271,BACKGROUND,idxq4-64_queryq4-64
1381623808.0_H1,1381623808.0,H1,BACKGROUND,0.0768628567457199,BACKGROUND,idxq4-64_queryq4-64
1381623996.0_H1,1381623996.0,H1,BACKGROUND,0.1192632317543029,BACKGROUND,idxq4-64_queryq4-64
1381626684.0_L1,1381626684.0,L1,AMBIGUOUS,0.1694151610136032,AMBIGUOUS,idxq4-64_queryq4-64
1381627740.0_H1,1381627740.0,H1,AMBIGUOUS,0.1441958099603653,AMBIGUOUS,idxq4-64_queryq4-64
1381639900.0_H1,1381639900.0,H1,AMBIGUOUS,0.1304082125425338,AMBIGUOUS,idxq4-64_queryq4-64
1381640028.0_H1,1381640028.0,H1,BACKGROUND,0.1032190769910812,BACKGROUND,idxq4-64_queryq4-64
1381641180.0_H1,1381641180.0,H1,ROBUST,0.4169513285160064,ROBUST,idxq4-64_queryq4-64
1381641372.0_H1,1381641372.0,H1,ROBUST,0.431520402431488,ROBUST,idxq4-64_queryq4-64
1381641436.0_L1,1381641436.0,L1,ROBUST,0.409245103597641,ROBUST,idxq4-64_queryq4-64
1381643164.0_L1,1381643164.0,L1,AMBIGUOUS,0.2088579833507537,AMBIGUOUS,idxq4-64_queryq4-64
1381647804.0_H1,1381647804.0,H1,BACKGROUND,0.0898305550217628,BACKGROUND,idxq4-64_queryq4-64
1381649052.0_H1,1381649052.0,H1,BACKGROUND,0.1267621368169784,BACKGROUND,idxq4-64_queryq4-64
1381651900.0_H1,1381651900.0,H1,BACKGROUND,0.0815661549568176,BACKGROUND,idxq4-64_queryq4-64
1381652156.0_L1,1381652156.0,L1,ROBUST,0.4632878601551056,ROBUST,idxq4-64_queryq4-64
1381652284.0_H1,1381652284.0,H1,ROBUST,0.4726357161998749,ROBUST,idxq4-64_queryq4-64
1381652316.0_H1,1381652316.0,H1,ROBUST,0.435175359249115,ROBUST,idxq4-64_queryq4-64
1381655836.0_H1,1381655836.0,H1,BACKGROUND,0.1235233768820762,BACKGROUND,idxq4-64_queryq4-64
1381656380.0_H1,1381656380.0,H1,AMBIGUOUS,0.135504275560379,AMBIGUOUS,idxq4-64_queryq4-64
1381656796.0_H1,1381656796.0,H1,BACKGROUND,0.1089985966682434,BACKGROUND,idxq4-64_queryq4-64
1381657020.0_H1,1381657020.0,H1,ROBUST,0.4354663491249084,ROBUST,idxq4-64_queryq4-64
1381658492.0_H1,1381658492.0,H1,BACKGROUND,0.1037041246891021,BACKGROUND,idxq4-64_queryq4-64
1381659132.0_H1,1381659132.0,H1,BACKGROUND,0.0858009979128837,BACKGROUND,idxq4-64_queryq4-64
1381659708.0_H1,1381659708.0,H1,BACKGROUND,0.1014289110898971,BACKGROUND,idxq4-64_queryq4-64
1381659836.0_H1,1381659836.0,H1,BACKGROUND,0.0934467166662216,BACKGROUND,idxq4-64_queryq4-64
1381659900.0_L1,1381659900.0,L1,ROBUST,0.2373700439929962,ROBUST,idxq4-64_queryq4-64
1381660672.0_H1,1381660672.0,H1,BACKGROUND,0.075705200433731,BACKGROUND,idxq4-64_queryq4-64
1381662108.0_H1,1381662108.0,H1,AMBIGUOUS,0.132476806640625,AMBIGUOUS,idxq4-64_queryq4-64
1381662684.0_L1,1381662684.0,L1,ROBUST,0.3715948164463043,ROBUST,idxq4-64_queryq4-64
1381664636.0_H1,1381664636.0,H1,BACKGROUND,0.1170151978731155,BACKGROUND,idxq4-64_queryq4-64
1381667484.0_H1,1381667484.0,H1,BACKGROUND,0.0899004936218261,BACKGROUND,idxq4-64_queryq4-64
1381667516.0_L1,1381667516.0,L1,ROBUST,0.4289858639240265,ROBUST,idxq4-64_queryq4-64
1381667644.0_L1,1381667644.0,L1,ROBUST,0.4342895746231079,ROBUST,idxq4-64_queryq4-64
1381668188.0_L1,1381668188.0,L1,ROBUST,0.4356655180454254,ROBUST,idxq4-64_queryq4-64
1381668828.0_H1,1381668828.0,H1,ROBUST,0.4962394535541534,ROBUST,idxq4-64_queryq4-64
1381668956.0_L1,1381668956.0,L1,ROBUST,0.4715002775192261,ROBUST,idxq4-64_queryq4-64
1381668956.0_H1,1381668956.0,H1,BACKGROUND,0.11069954186677933,BACKGROUND,idxq4-64_queryq4-64
1381669084.0_H1,1381669084.0,H1,BACKGROUND,0.1288304626941681,BACKGROUND,idxq4-64_queryq4-64
1381670908.0_H1,1381670908.0,H1,BACKGROUND,0.1175726130604744,BACKGROUND,idxq4-64_queryq4-64
1381673692.0_H1,1381673692.0,H1,AMBIGUOUS,0.1414045542478561,AMBIGUOUS,idxq4-64_queryq4-64
1381674300.0_H1,1381674300.0,H1,ROBUST,0.3409084975719452,ROBUST,idxq4-64_queryq4-64
1381675964.0_L1,1381675964.0,L1,ROBUST,0.4555824995040893,ROBUST,idxq4-64_queryq4-64
1381676412.0_H1,1381676412.0,H1,BACKGROUND,0.1246676743030548,BACKGROUND,idxq4-64_queryq4-64
1381676924.0_H1,1381676924.0,H1,BACKGROUND,0.1149257346987724,BACKGROUND,idxq4-64_queryq4-64
1381677148.0_L1,1381677148.0,L1,ROBUST,0.4411695599555969,ROBUST,idxq4-64_queryq4-64
1381677244.0_H1,1381677244.0,H1,BACKGROUND,0.1216593906283378,BACKGROUND,idxq4-64_queryq4-64
1381678428.0_H1,1381678428.0,H1,ROBUST,0.4573214054107666,ROBUST,idxq4-64_queryq4-64
1381679644.0_H1,1381679644.0,H1,ROBUST,0.2338931113481521,ROBUST,idxq4-64_queryq4-64
1381680380.0_H1,1381680380.0,H1,ROBUST,0.2565851509571075,ROBUST,idxq4-64_queryq4-64
1381680444.0_H1,1381680444.0,H1,ROBUST,0.2096303105354309,ROBUST,idxq4-64_queryq4-64
1381680604.0_H1,1381680604.0,H1,ROBUST,0.2851277589797973,ROBUST,idxq4-64_queryq4-64
1381680764.0_H1,1381680764.0,H1,ROBUST,0.2875017821788788,ROBUST,idxq4-64_queryq4-64
1381680796.0_H1,1381680796.0,H1,ROBUST,0.2680288255214691,ROBUST,idxq4-64_queryq4-64
1381681500.0_H1,1381681500.0,H1,BACKGROUND,0.124784916639328,BACKGROUND,idxq4-64_queryq4-64
1381685948.0_H1,1381685948.0,H1,ROBUST,0.4413319230079651,ROBUST,idxq4-64_queryq4-64
1381687036.0_L1,1381687036.0,L1,ROBUST,0.4297740459442138,ROBUST,idxq4-64_queryq4-64
1381688316.0_H1,1381688316.0,H1,AMBIGUOUS,0.1615049690008163,AMBIGUOUS,idxq4-64_queryq4-64
1381706716.0_L1,1381706716.0,L1,ROBUST,0.4391516447067261,ROBUST,idxq4-64_queryq4-64
1381707868.0_H1,1381707868.0,H1,BACKGROUND,0.1141575947403907,BACKGROUND,idxq4-64_queryq4-64
1381709372.0_L1,1381709372.0,L1,AMBIGUOUS,0.2138518989086151,AMBIGUOUS,idxq4-64_queryq4-64
1381710044.0_H1,1381710044.0,H1,ROBUST,0.4611729979515075,ROBUST,idxq4-64_queryq4-64
1381711228.0_H1,1381711228.0,H1,BACKGROUND,0.1127862781286239,BACKGROUND,idxq4-64_queryq4-64
1381712348.0_H1,1381712348.0,H1,ROBUST,0.4427921772003174,ROBUST,idxq4-64_queryq4-64
1381714492.0_L1,1381714492.0,L1,ROBUST,0.4487014710903168,ROBUST,idxq4-64_queryq4-64
1381717340.0_L1,1381717340.0,L1,AMBIGUOUS,0.2031924277544021,AMBIGUOUS,idxq4-64_queryq4-64
1381720988.0_H1,1381720988.0,H1,BACKGROUND,0.1104602813720703,BACKGROUND,idxq4-64_queryq4-64
1381723036.0_H1,1381723036.0,H1,BACKGROUND,0.1220678836107254,BACKGROUND,idxq4-64_queryq4-64
1381725692.0_H1,1381725692.0,H1,ROBUST,0.4365754425525665,ROBUST,idxq4-64_queryq4-64
1381726300.0_H1,1381726300.0,H1,ROBUST,0.4722709655761719,ROBUST,idxq4-64_queryq4-64
1381727580.0_H1,1381727580.0,H1,BACKGROUND,0.097203679382801,BACKGROUND,idxq4-64_queryq4-64
1381729436.0_H1,1381729436.0,H1,ROBUST,0.4545556902885437,ROBUST,idxq4-64_queryq4-64
1381730876.0_L1,1381730876.0,L1,ROBUST,0.4474073648452759,ROBUST,idxq4-64_queryq4-64
1381732284.0_H1,1381732284.0,H1,ROBUST,0.4327442646026611,ROBUST,idxq4-64_queryq4-64
1381732732.0_H1,1381732732.0,H1,AMBIGUOUS,0.1717320084571838,AMBIGUOUS,idxq4-64_queryq4-64
1381734012.0_H1,1381734012.0,H1,BACKGROUND,0.1046820282936096,BACKGROUND,idxq4-64_queryq4-64
1381737180.0_H1,1381737180.0,H1,ROBUST,0.4239200949668884,ROBUST,idxq4-64_queryq4-64
1381737404.0_L1,1381737404.0,L1,AMBIGUOUS,0.2195913642644882,AMBIGUOUS,idxq4-64_queryq4-64
1381738460.0_H1,1381738460.0,H1,ROBUST,0.2106201350688934,ROBUST,idxq4-64_queryq4-64
1381742236.0_L1,1381742236.0,L1,ROBUST,0.4232282638549804,ROBUST,idxq4-64_queryq4-64
1381742524.0_H1,1381742524.0,H1,ROBUST,0.4382453858852386,ROBUST,idxq4-64_queryq4-64
1381742844.0_L1,1381742844.0,L1,ROBUST,0.4450784921646118,ROBUST,idxq4-64_queryq4-64
1381743836.0_H1,1381743836.0,H1,BACKGROUND,0.114994004368782,BACKGROUND,idxq4-64_queryq4-64
1381744060.0_H1,1381744060.0,H1,BACKGROUND,0.088754802942276,BACKGROUND,idxq4-64_queryq4-64
1381745372.0_H1,1381745372.0,H1,BACKGROUND,0.1098312512040138,BACKGROUND,idxq4-64_queryq4-64
1381745596.0_H1,1381745596.0,H1,BACKGROUND,0.0873877480626106,BACKGROUND,idxq4-64_queryq4-64
1381746076.0_L1,1381746076.0,L1,ROBUST,0.4218392968177795,ROBUST,idxq4-64_queryq4-64
1381746492.0_H1,1381746492.0,H1,AMBIGUOUS,0.1329469084739685,AMBIGUOUS,idxq4-64_queryq4-64
1381747580.0_H1,1381747580.0,H1,ROBUST,0.4516901671886444,ROBUST,idxq4-64_queryq4-64
1381750716.0_H1,1381750716.0,H1,BACKGROUND,0.0978434681892395,BACKGROUND,idxq4-64_queryq4-64
1381752380.0_H1,1381752380.0,H1,BACKGROUND,0.1019251942634582,BACKGROUND,idxq4-64_queryq4-64
1381752924.0_H1,1381752924.0,H1,BACKGROUND,0.0940400213003158,BACKGROUND,idxq4-64_queryq4-64
1381753372.0_H1,1381753372.0,H1,ROBUST,0.4169333875179291,ROBUST,idxq4-64_queryq4-64
1381754172.0_H1,1381754172.0,H1,AMBIGUOUS,0.1417009830474853,AMBIGUOUS,idxq4-64_queryq4-64
1381754364.0_H1,1381754364.0,H1,AMBIGUOUS,0.1550222039222717,AMBIGUOUS,idxq4-64_queryq4-64
1381755580.0_L1,1381755580.0,L1,ROBUST,0.4295744895935058,ROBUST,idxq4-64_queryq4-64
1381757116.0_H1,1381757116.0,H1,BACKGROUND,0.0906811133027076,BACKGROUND,idxq4-64_queryq4-64
1381759516.0_L1,1381759516.0,L1,ROBUST,0.5069084167480469,ROBUST,idxq4-64_queryq4-64
1381759900.0_L1,1381759900.0,L1,ROBUST,0.436362475156784,ROBUST,idxq4-64_queryq4-64
1381759900.0_H1,1381759900.0,H1,ROBUST,0.4087667465209961,ROBUST,idxq4-64_queryq4-64
1381760764.0_H1,1381760764.0,H1,ROBUST,0.4504015743732452,ROBUST,idxq4-64_queryq4-64
1381764028.0_L1,1381764028.0,L1,ROBUST,0.4407668113708496,ROBUST,idxq4-64_queryq4-64
1381764380.0_H1,1381764380.0,H1,BACKGROUND,0.1079903021454811,BACKGROUND,idxq4-64_queryq4-64
1381767932.0_L1,1381767932.0,L1,ROBUST,0.4179008603096008,ROBUST,idxq4-64_queryq4-64
1381767964.0_L1,1381767964.0,L1,ROBUST,0.4387166798114776,ROBUST,idxq4-64_queryq4-64
1381769212.0_H1,1381769212.0,H1,BACKGROUND,0.0968219190835952,BACKGROUND,idxq4-64_queryq4-64
1381770460.0_L1,1381770460.0,L1,ROBUST,0.4222384691238403,ROBUST,idxq4-64_queryq4-64
1381770972.0_H1,1381770972.0,H1,BACKGROUND,0.0840544775128364,BACKGROUND,idxq4-64_queryq4-64
1381780476.0_L1,1381780476.0,L1,BACKGROUND,0.144627183675766,BACKGROUND,idxq4-64_queryq4-64
1381782108.0_H1,1381782108.0,H1,BACKGROUND,0.0829586386680603,BACKGROUND,idxq4-64_queryq4-64
1381782684.0_L1,1381782684.0,L1,ROBUST,0.442645251750946,ROBUST,idxq4-64_queryq4-64
1381784028.0_H1,1381784028.0,H1,BACKGROUND,0.08787851780653,BACKGROUND,idxq4-64_queryq4-64
1381784092.0_L1,1381784092.0,L1,ROBUST,0.2466548979282379,ROBUST,idxq4-64_queryq4-64
1381785084.0_L1,1381785084.0,L1,AMBIGUOUS,0.1584714949131012,AMBIGUOUS,idxq4-64_queryq4-64
1381789084.0_H1,1381789084.0,H1,AMBIGUOUS,0.181356742978096,AMBIGUOUS,idxq4-64_queryq4-64
1381789724.0_H1,1381789724.0,H1,BACKGROUND,0.1162906661629676,BACKGROUND,idxq4-64_queryq4-64
1381791836.0_H1,1381791836.0,H1,AMBIGUOUS,0.1923203915357589,AMBIGUOUS,idxq4-64_queryq4-64
