shift_id,offset_s,covered_any,covered_both,overlap_any,overlap_both
8115,19128977.4982787,124,82,4,0
8116,11912940.09506033,114,68,0,0
8117,6856189.603217762,106,68,2,0
8118,8151349.021704485,111,72,1,0
8119,14817624.634436829,101,70,0,0
8120,7727594.501380311,108,72,0,0
8121,11839317.882581023,116,73,3,0
8122,14514939.578137146,113,72,2,0
8123,4053997.295290605,108,72,0,0
8124,19261678.406019196,115,81,3,0
8125,7319414.173201729,104,71,1,0
8126,8602894.816815145,109,64,4,0
8127,14271550.376912555,104,69,2,0
8128,12449364.081250958,114,76,8,0
8129,9024177.600626076,112,71,1,0
8130,13281101.457612352,117,82,0,0
8131,18420676.138850052,110,76,0,0
8132,16338239.573388502,114,77,1,0
8133,16825122.27055756,114,78,4,0
8134,5334054.597821564,105,69,1,0
8135,8603475.456196705,107,62,2,0
8136,11333137.601053974,107,70,0,0
8137,983809.4792037307,115,73,2,0
8138,15719031.682230556,106,73,3,0
8139,6655165.837651859,120,79,4,0
8140,5825248.114425701,117,73,2,0
8141,5351998.409200878,114,76,2,0
8142,5841152.7704445,114,76,3,0
8143,6950670.005528394,116,78,1,0
8144,12368935.195587412,112,72,0,0
8145,11937211.131017722,115,69,4,0
8146,5279292.007445444,113,77,1,0
8147,4278381.638938068,113,81,4,0
8148,16867751.580693085,116,80,0,0
8149,1969388.452196581,110,67,1,0
8150,10500601.129971955,107,72,3,0
8151,10657742.008686144,105,73,1,0
8152,11745740.618007686,118,84,3,0
8153,18071828.29379575,116,83,3,0
8154,12756594.729868503,116,69,0,0
8155,19858565.07145836,117,79,1,0
8156,17781489.87541262,117,75,1,0
8157,4447259.293562497,118,79,1,0
8158,4984254.190731325,105,76,1,0
8159,7087935.2425109185,113,80,2,0
8160,8037118.135681274,103,74,1,0
8161,11316403.705160556,110,78,1,0
8162,4808173.5438056905,116,73,1,0
8163,4601696.999985907,106,73,0,0
8164,7831514.698248013,111,75,3,0
8165,13733576.573879283,115,75,0,0
8166,14060579.700512154,112,72,3,0
8167,19908988.310042184,121,86,2,0
8168,4196971.665910631,105,69,3,0
8169,8064426.512250822,105,77,1,0
8170,19676684.757147264,112,71,1,0
8171,14098821.542554967,118,74,4,0
8172,12114155.370675636,118,80,0,0
8173,11045316.153437993,109,67,2,0
8174,1619834.5956550436,112,76,1,0
8175,18228677.95990998,111,70,2,0
8176,12788909.712563839,112,73,2,0
8177,11695593.053239344,100,72,1,0
8178,11042357.172042651,110,70,3,0
8179,8045236.956594208,112,75,2,0
8180,5258028.686280466,111,79,1,0
8181,15425176.749378573,108,79,2,0
8182,10434493.323696729,111,68,4,0
8183,775630.4459165704,109,79,3,0
8184,8191051.463573183,117,69,2,0
8185,18944111.243573993,116,76,4,0
8186,7679301.197947226,113,75,1,0
8187,8478170.63174938,112,74,1,0
8188,12757552.90255244,116,70,7,0
8189,16366491.245971411,110,66,2,0
8190,13661240.993900213,105,76,0,0
8191,17348971.457752347,108,68,2,0
8192,2400869.093387685,112,77,2,0
8193,18862655.735773794,105,80,2,0
8194,18442885.034637462,113,75,2,0
8195,10629061.836945483,113,85,3,0
8196,12773415.468087364,112,72,5,0
8197,4408122.298269986,119,77,2,0
8198,9183137.391550854,116,85,2,0
8199,4202818.772215181,112,70,1,0
8200,532693.6052626478,103,73,3,0
8201,20006187.146296933,110,82,4,0
8202,5349043.782436561,115,74,2,0
8203,12131006.293773679,115,78,4,0
8204,6183764.688733508,113,75,3,0
8205,7612835.614585428,110,64,2,0
8206,8163982.627065403,102,75,3,0
8207,6890395.001050649,107,70,3,1
8208,13030459.352771679,114,79,5,0
8209,19600709.406574417,120,79,0,0
8210,8790941.018466577,111,82,0,0
8211,19852329.781404395,114,81,1,0
8212,13647759.177102918,115,74,4,0
8213,12415878.994008644,117,73,3,0
8214,4901410.180791809,104,70,0,0
8215,1364168.527122266,113,78,3,0
8216,17387150.541178342,109,75,4,0
8217,11742577.854154637,115,85,1,0
8218,8502150.952579532,105,76,2,0
8219,16575507.590044087,117,72,2,0
8220,6393542.177227159,113,72,1,0
8221,15999785.787224421,106,63,1,0
8222,6746558.383886763,116,80,1,0
8223,18787286.781021193,110,74,2,0
8224,5528164.099718964,111,74,1,0
8225,2879793.9980573608,108,68,2,0
8226,14263068.714476516,113,74,2,0
8227,3393436.8763381387,104,64,2,0
8228,19365685.080048606,110,80,3,0
8229,13399151.000348136,110,80,1,0
8230,4774625.96510164,111,70,4,0
8231,4327011.389894773,116,86,2,0
8232,18848084.744441874,110,74,2,0
8233,12430535.350990444,114,72,4,0
8234,18236033.32910077,110,75,3,0
8235,2324809.36992708,107,72,1,0
8236,18878894.550943676,110,82,5,0
8237,10647353.408251148,107,75,3,0
8238,13660444.908090534,105,75,2,0
8239,7658605.925871711,112,69,2,0
8240,1287398.003165516,113,84,2,0
8241,19540521.14979333,117,71,1,0
8242,20284305.02820341,117,81,2,0
8243,7489471.585887572,111,74,1,0
8244,19254092.3702313,119,81,4,0
8245,3492518.4263310614,106,73,1,0
8246,3227669.9298864882,110,64,2,0
8247,1571126.0021702508,111,67,6,0
8248,8032142.621455899,103,76,2,0
8249,1148533.1757878433,106,74,3,0
8250,8100940.343782862,114,77,1,0
8251,2896777.468846002,112,69,2,0
8252,14921666.261377389,106,75,5,0
8253,17009995.337664038,116,83,2,0
8254,14054280.581515899,114,75,0,0
8255,4157955.050012479,111,80,2,0
8256,15659246.3622976,111,81,0,0
8257,5153150.201272935,117,67,2,0
8258,15509790.631798068,109,73,4,0
8259,11608882.991965948,113,68,0,0
8260,7533451.09583537,115,73,3,0
8261,1781929.815798893,111,70,2,0
8262,16891132.121357158,114,78,2,0
8263,19168495.65440204,118,86,1,0
8264,13609591.909140946,111,73,2,0
8265,19673924.319783676,111,76,3,0
8266,19055961.053357445,115,86,1,0
8267,4038429.560162307,109,78,1,0
8268,14935567.89039308,111,83,3,0
8269,7179942.551212925,117,80,2,0
8270,9986707.551422507,103,73,0,0
8271,3273991.1895983,108,70,3,0
8272,19881830.713223584,120,84,3,0
8273,14832507.520562474,107,72,1,0
8274,5506667.188661848,109,63,7,0
8275,7630098.495256357,112,70,3,0
8276,8666014.284868222,105,69,2,0
8277,15267015.85642345,109,72,2,0
8278,18885089.814650014,112,72,4,0
8279,6614077.644597487,115,81,2,0
8280,9681742.792763447,118,79,4,1
8281,12133022.106097978,115,77,2,0
8282,8074272.460068649,109,81,4,0
8283,10325112.642380988,111,63,1,0
8284,2233068.2470886232,114,71,1,0
8285,3491464.3960660445,104,72,0,0
8286,8231803.8911238145,104,71,2,0
8287,18666615.475431673,124,87,2,0
8288,7181023.449763721,117,83,4,0
8289,5159092.440027175,116,71,2,0
8290,15172148.836118756,110,70,6,0
8291,19360955.76061735,110,68,0,0
8292,9410098.765879696,114,73,1,0
8293,261145.99567612758,111,76,4,0
8294,14061061.363874258,113,72,3,0
8295,8515288.734900024,104,63,2,0
8296,13766524.099387452,107,67,2,0
8297,5726155.916853134,107,63,3,0
8298,135303.62137734596,118,72,2,0
8299,7082291.411798223,117,75,2,0
8300,14399040.976846572,114,71,3,0
8301,8069587.306037411,106,80,2,0
8302,4537300.758421851,110,69,1,0
8303,9509265.79408968,117,74,3,0
8304,15364792.871734291,110,75,4,0
8305,2511799.3533434337,113,69,1,0
8306,14134223.598482665,122,85,3,0
8307,13638555.497801041,114,74,2,0
8308,7615196.565492555,110,66,4,0
8309,19791599.24005822,119,78,1,0
8310,18255717.339727186,112,73,4,0
8311,6506880.887536114,114,73,4,0
8312,717785.4882048077,110,78,3,0
8313,6347330.693456318,112,74,2,1
8314,4243811.32034649,119,76,2,0
8315,11199772.969712894,106,67,5,0
8316,18743894.207598723,118,71,3,0
8317,17760866.01883797,108,70,0,0
8318,6297056.161579035,113,77,1,0
8319,8790187.272434454,111,82,6,0
8320,828484.3620282039,113,81,3,0
8321,11137054.847935867,105,75,1,0
8322,1373251.5916781814,110,74,4,0
8323,19147238.581314065,106,82,4,0
8324,17691745.544646006,114,75,1,1
8325,4436036.642642236,111,78,0,0
8326,14288899.403166473,113,75,1,0
8327,11621530.718303155,118,64,2,0
8328,16360051.882693639,113,71,0,0
8329,9745752.723067166,114,67,1,0
8330,3980828.4714923534,114,73,3,0
8331,13080083.832334418,108,78,3,0
8332,1716700.7685028529,113,80,2,0
8333,11957979.089451848,106,69,4,0
8334,4405924.107450019,117,82,4,0
8335,13995815.190530412,121,84,1,0
8336,16901969.311109737,116,78,3,1
8337,2310584.3923686147,113,78,5,0
8338,8214893.649612755,110,73,4,0
8339,14982462.995919831,104,70,4,0
8340,3410816.292100371,108,68,2,0
8341,11591136.081617247,115,74,4,0
8342,13729837.308339434,111,73,5,0
8343,7291406.658374479,112,65,2,0
8344,16981963.23159674,114,74,3,0
8345,10456642.158654645,114,73,3,0
8346,12819160.4115759,106,72,5,0
8347,2947188.406361964,117,71,4,1
8348,556727.5603396301,104,77,0,0
8349,1116981.6768854917,108,81,3,0
8350,18442848.80155009,113,75,1,0
8351,18010748.482359786,109,75,2,0
8352,16486643.909923034,115,85,1,0
8353,4140042.503961059,100,75,2,0
8354,10757204.120329732,111,72,2,0
8355,16253627.631096147,117,79,7,0
8356,13787311.865269752,112,80,1,0
8357,2432358.1926934705,125,78,4,0
8358,18272692.469310775,113,91,0,0
8359,3349473.7595777465,112,81,0,0
8360,3575158.223560651,101,68,3,0
8361,18383722.837747075,121,78,2,0
8362,9927806.952355795,109,68,2,0
8363,7658938.044793546,112,69,2,0
8364,11329839.659892011,114,71,1,0
8365,20016224.476221386,111,77,1,0
8366,2515807.432853002,114,69,0,0
8367,15458214.441729745,115,78,2,0
8368,6875755.8801088445,119,77,4,0
8369,2463389.7726652035,117,83,3,0
8370,8654853.807165336,109,73,2,0
8371,11230253.939693712,112,69,2,0
8372,4268986.554328116,114,80,7,1
8373,8316450.067550165,113,76,0,0
8374,12995454.454881087,101,65,2,0
8375,11792675.805270385,109,74,3,0
8376,14772056.079828283,108,74,2,0
8377,17071768.69307957,117,71,3,0
8378,8395058.201439735,113,76,1,0
8379,8675850.24317673,106,64,4,0
8380,10173025.189661467,103,70,4,0
8381,11587677.86681616,115,75,5,0
8382,2286173.539353409,115,74,5,0
8383,6435273.718845794,117,76,1,0
8384,3577109.8237984576,104,68,3,0
8385,7922143.556579687,107,72,1,0
8386,19852885.164204504,116,85,6,0
8387,11920267.175894665,116,69,2,0
8388,8806108.153938485,110,83,2,0
8389,11579220.09344499,111,71,4,0
8390,13673739.056992985,104,68,3,0
8391,8919260.951116147,106,73,2,0
8392,9178311.620845933,118,86,3,0
8393,14330173.575031986,112,72,3,0
8394,1322372.994708099,116,76,6,0
8395,11054140.148572378,105,75,1,0
8396,11201314.279392194,106,63,4,0
8397,15454222.218090707,114,79,0,0
8398,20041556.572551917,115,76,2,0
8399,16246269.908151785,113,83,0,0
8400,10317137.630260644,113,71,3,0
8401,3527587.3901907387,116,77,1,0
8402,12032568.507537775,111,74,1,0
8403,17029008.071806543,114,77,4,0
8404,19021491.838883955,113,77,3,0
8405,16846473.062614396,117,79,0,0
8406,3923898.870568395,104,66,4,0
8407,14557105.622860482,107,62,3,0
8408,17960234.61156351,104,73,3,1
8409,13916220.151473962,110,80,1,0
8410,14012378.146353822,116,82,3,0
8411,10243495.644272406,115,70,2,0
8412,13021858.328435907,114,80,4,0
8413,6064565.893693424,121,89,2,0
8414,1889919.7184101993,111,73,4,0
8415,16895303.199607693,116,75,2,0
8416,19239397.33678394,115,75,2,0
8417,17486405.25790083,114,75,0,0
8418,6867382.884759035,116,76,5,0
8419,1985772.9007008846,114,82,3,0
8420,5775338.320663551,114,73,3,0
8421,17202363.677797128,113,76,3,0
8422,13404418.695212297,114,75,0,0
8423,19717640.031544805,118,90,3,0
8424,7045429.050013321,111,74,0,0
8425,11285475.230034556,112,74,3,0
8426,16130180.189740477,105,76,3,0
8427,4838214.776220553,114,76,4,0
8428,19664753.569398627,111,77,2,0
8429,12116574.973894779,116,80,1,0
8430,246780.55687018912,112,76,1,0
8431,597202.6601434245,109,80,3,0
8432,18002089.974677034,107,73,3,0
8433,13190519.153160857,113,73,0,0
8434,15582571.488141285,107,68,0,0
8435,16007883.341032505,104,70,1,0
8436,8624928.952190269,101,62,1,0
8437,16304277.74215941,109,74,1,0
8438,19125433.876275096,120,78,8,0
8439,3582781.9881423684,107,69,0,0
8440,15604176.347339537,106,66,2,0
8441,6336916.973853848,109,73,2,0
8442,6615151.308816443,115,84,0,0
8443,8468460.412906516,114,81,2,0
8444,17626470.522485435,113,76,2,0
8445,534305.7925055544,104,73,1,0
8446,8898399.837420115,109,75,3,0
8447,13896535.64839292,112,76,1,0
8448,2328672.960618143,112,76,1,0
8449,16175169.146790886,109,76,4,0
8450,19214181.197060287,111,79,2,0
8451,1933067.9725028505,115,71,0,0
8452,3192409.6038143407,103,73,3,0
8453,19867976.80531751,113,82,1,0
8454,4104373.210820526,108,75,4,1
8455,1689475.3583103954,111,74,3,0
8456,19423145.15211338,114,73,1,0
8457,18213424.94172677,115,79,3,0
8458,13402610.610075332,113,76,1,0
8459,11284638.698984716,108,71,3,0
8460,18753809.90343814,117,77,2,0
8461,13398439.477332728,111,79,1,0
8462,13456855.998706715,111,80,1,0
8463,17219628.96358758,116,78,2,0
8464,13352251.916183567,108,71,3,0
8465,10314868.75120634,111,73,2,0
8466,8000708.290722521,111,79,1,0
8467,10303841.8412474,111,67,3,0
8468,10696687.41420311,107,77,1,0
8469,7414029.508997011,110,75,0,0
8470,9186609.402209276,113,85,2,0
8471,16370494.463819243,107,67,3,0
8472,8544786.88572246,113,69,2,0
8473,605457.5169256453,114,84,3,0
8474,5833843.178854619,116,83,5,0
8475,4792521.07922857,119,68,3,0
8476,16202146.063478881,112,84,4,0
8477,9210463.714222103,112,77,2,0
8478,5778834.38374027,115,71,2,0
8479,16549870.499102177,111,71,1,0
8480,476647.18021385407,106,70,4,0
8481,3625016.4138484746,110,72,0,0
8482,16879867.690362148,120,83,2,0
8483,11268815.024636392,107,66,1,0
8484,15797370.162250256,112,76,5,0
8485,17107743.237382367,116,82,3,0
8486,19215417.740860626,111,80,1,0
8487,1374401.3928124667,113,75,1,0
8488,16316939.47300805,105,71,3,0
8489,14479739.43158912,116,70,1,0
8490,4290593.088299293,108,72,1,0
8491,19007036.943928685,119,91,1,0
8492,8294770.104510087,110,74,2,0
8493,18111639.547341183,115,80,0,0
8494,12374807.06885344,106,68,5,0
8495,10783386.59917513,113,82,1,0
8496,3325948.2399859913,108,70,2,0
8497,18654199.662977036,110,67,2,0
8498,11390867.34994955,116,73,1,0
8499,210122.1338671699,114,75,5,0
8500,457715.1462388833,104,80,0,0
8501,15878251.889664503,111,73,2,0
8502,3374938.689866985,109,63,3,0
8503,12245340.655362122,111,78,4,0
8504,13917540.050170498,109,81,1,0
8505,5759644.715360894,112,73,0,0
8506,11647797.0956956,107,69,2,0
8507,4965478.510047734,107,68,3,0
8508,19303795.17281739,115,82,2,0
8509,17554391.467076346,112,77,2,0
8510,5935857.792614005,109,74,4,0
8511,10825353.15642312,108,64,3,0
8512,10253051.809938656,112,69,1,0
8513,19582168.313146923,114,78,1,0
8514,8088178.856461634,108,76,1,0
8515,11503892.28823293,115,83,1,0
8516,18946202.046336118,118,78,2,0
8517,3392701.702873072,103,63,3,0
8518,11265441.437135179,104,64,2,0
8519,2232363.3975398913,113,71,0,0
8520,12626321.307797382,114,77,2,0
8521,7512548.221101936,112,71,3,0
8522,19736766.31970206,115,78,1,0
8523,8522363.487091813,107,73,3,0
8524,2852044.068141965,117,81,2,0
8525,17022937.606549658,107,75,4,0
8526,16756232.422739971,118,83,2,0
8527,14197331.209827049,111,75,1,0
8528,15292970.547944149,111,69,2,0
8529,5462130.754749399,113,80,2,0
8530,13124965.665185673,112,71,3,0
8531,858492.3364906517,114,83,3,0
8532,4084766.286061266,107,74,1,0
8533,19018758.109129064,110,81,5,1
8534,15098494.719035799,112,75,2,1
8535,4770805.693393452,113,66,3,0
8536,2348323.2287218953,119,78,6,0
8537,19356676.518611584,113,69,4,1
8538,2364662.247282752,114,63,2,0
8539,5306875.707724297,107,70,1,0
8540,3795258.076235776,103,71,5,0
8541,237972.27939401907,113,75,1,0
8542,6465723.338473439,115,76,0,0
8543,19869634.852879032,112,78,1,0
8544,7029635.573054087,113,77,3,0
8545,10327621.770279761,111,66,2,0
8546,15234565.525569968,100,63,2,0
8547,11277514.28098389,111,71,3,0
8548,15186958.895926157,113,61,3,0
8549,13522636.556865707,109,68,1,0
8550,12444854.445854792,116,79,4,0
8551,13279210.148093237,117,78,1,0
8552,16315510.199340291,104,65,2,0
8553,14508682.769062903,112,68,4,0
8554,16165448.379712747,109,69,3,0
8555,3043138.599206641,114,82,0,0
8556,13848327.094392568,113,79,1,0
8557,15053546.186741997,108,73,3,0
8558,6177998.324572717,115,70,3,0
8559,17846966.54291024,107,79,0,0
8560,6274361.355229919,113,77,3,0
8561,5038045.1474501565,103,65,2,0
8562,17695055.29005203,115,69,1,0
8563,5102780.064533147,116,79,2,0
8564,8524257.806080025,108,68,3,0
8565,7558029.663255704,108,72,3,0
8566,18323880.267784372,115,84,4,0
8567,9331145.278856663,110,73,2,0
8568,14186148.093806228,113,77,3,0
8569,16211424.459945021,110,66,2,0
8570,12837614.756381355,114,77,5,0
8571,19250570.394183036,118,75,3,0
8572,16383401.90111931,109,75,3,0
8573,8213636.112170051,110,75,6,0
8574,19395106.588139728,115,77,2,0
8575,10739255.884140946,107,66,4,0
8576,544891.243435768,106,76,1,0
8577,5366645.677879167,112,73,3,0
8578,12712235.761717994,117,72,5,0
8579,3270934.3104437315,110,73,2,0
8580,11947420.228473222,107,72,1,0
8581,7429587.997812392,112,78,3,0
8582,10938486.574831406,110,84,2,0
8583,124473.66067087001,111,75,3,0
8584,17315801.502070058,113,66,6,0
8585,7436238.03555032,114,79,6,0
8586,2932681.419942959,112,69,2,0
8587,8979420.057716362,117,87,3,0
8588,9959494.005253848,106,68,3,0
8589,13030519.283672405,114,79,4,0
8590,10739004.213697955,108,65,2,0
8591,970259.4951850813,114,86,1,0
8592,17784723.631826416,114,76,6,0
8593,9357000.783156894,107,70,2,0
8594,1649836.889491332,109,71,3,0
8595,15780686.696140079,114,72,0,0
8596,13492551.874879036,115,77,3,0
8597,13274922.514288248,115,82,4,0
8598,8755998.78164508,109,76,3,0
8599,8422610.148881983,106,71,2,0
8600,10978150.492299603,111,80,4,0
8601,1113851.0993898297,105,79,4,0
8602,6157514.69263185,117,76,2,0
8603,20148159.719035257,117,76,0,0
8604,13533940.192217313,115,79,2,0
8605,8593947.45762881,104,73,0,0
8606,4602060.949273544,106,72,1,0
8607,15219813.637725182,105,78,2,0
8608,5372271.493389452,108,77,1,0
8609,3383747.1208690275,108,58,0,0
8610,3224226.787997812,107,66,2,0
8611,14895986.96796572,110,78,2,0
8612,13140333.519993559,111,73,1,0
8613,1503994.3435912027,101,64,2,0
8614,2422643.4772494636,124,78,0,0
8615,12958308.643469501,119,84,3,0
8616,11684397.350379055,110,70,3,0
8617,14017394.518406639,114,80,1,0
8618,3701942.935477779,108,61,2,0
8619,14841656.564295743,110,70,3,0
8620,19096272.619961873,119,84,2,0
8621,12292289.367459927,109,70,1,0
8622,4069329.986897798,105,79,0,0
8623,13886304.795567522,115,83,3,0
8624,7053565.596780057,115,76,4,0
8625,1087315.8385026762,106,73,2,0
8626,6226173.289740398,111,75,3,0
8627,18476660.0163625,115,79,3,0
8628,8435652.858405635,113,78,3,0
8629,17645677.81860021,106,76,1,0
8630,10416050.484523444,109,73,1,0
8631,10584982.208595973,114,71,1,0
8632,192330.9616574482,108,61,0,0
8633,13024454.67872313,112,78,4,0
8634,2275840.439339762,114,70,0,0
8635,9808631.305997286,120,75,4,0
8636,5372810.57796241,111,80,3,0
8637,8054756.316875394,107,73,1,0
8638,10993152.107939124,109,68,5,1
8639,380131.4536910235,104,71,1,0
8640,5865609.575646807,115,76,5,0
8641,20183043.316825476,112,80,0,0
8642,1252038.4875135964,111,79,1,0
8643,6572515.200104574,119,74,5,0
8644,6613698.74499209,114,80,1,0
8645,7790817.527934169,109,71,4,0
8646,13992656.979359772,121,83,3,0
8647,5117481.966134172,113,67,2,0
8648,9433365.732977306,115,69,5,0
8649,13182031.370212797,109,63,2,0
8650,6631987.431713646,117,78,6,0
8651,19353694.055827893,113,63,1,0
8652,19981200.001361996,117,84,1,0
8653,2516682.9431709014,117,73,1,0
8654,7068556.684457892,114,70,2,0
8655,4309813.604801978,112,72,2,0
8656,3879648.390735672,116,72,3,0
8657,10057022.165038446,106,68,0,0
8658,11536375.381159866,115,72,2,0
8659,8730371.379639806,111,71,3,0
8660,5621335.340911962,111,65,2,0
8661,5744535.481313213,107,74,3,0
8662,20234141.747705024,118,72,3,0
8663,18844070.64004441,106,74,1,0
8664,1627723.3032754697,110,72,0,0
8665,13419368.02047652,111,83,3,0
8666,9364487.701759225,111,74,5,0
8667,14074561.160281701,119,74,3,0
8668,12209239.223835343,109,73,2,0
8669,18144982.0399137,117,85,2,0
8670,1446771.8912517428,111,75,1,0
8671,7185894.558903061,113,84,4,0
8672,20099420.508600265,113,82,1,0
8673,3788177.953161849,103,70,3,0
8674,2672236.556125189,111,74,1,0
8675,14890071.909057286,110,73,4,0
8676,15874242.25557064,112,75,3,0
8677,13738662.296757929,110,71,2,0
8678,15849074.41212506,110,72,2,0
8679,14174220.197439304,120,82,1,0
8680,2843576.707655686,113,82,2,0
8681,12437927.00523453,112,71,1,0
8682,15862900.918745961,115,75,1,0
8683,17662965.034594763,113,81,3,0
8684,5086846.814323662,115,80,2,0
8685,2674212.9208354657,113,75,0,0
8686,15948472.292097595,102,69,3,0
8687,5296281.171646278,100,58,3,0
8688,734811.0739492516,107,70,0,0
8689,16844506.96516461,116,80,2,0
8690,10361865.548977422,111,70,2,0
8691,6719535.0001034215,113,80,2,0
8692,318497.6974002078,114,85,1,0
8693,803815.6161511184,112,79,1,0
8694,16182676.32923024,108,71,2,0
8695,10031151.229512481,111,71,3,0
8696,3126895.488292794,113,81,2,0
8697,7366788.87592216,113,80,5,1
8698,3443350.814133,114,69,2,0
8699,2378753.429366019,113,70,2,0
8700,5697548.699122239,114,65,1,0
8701,11245599.778447382,108,82,3,0
8702,4351130.188807579,114,74,4,0
8703,7065534.850298536,109,71,2,0
8704,9792029.2190342,113,76,3,0
8705,8616195.931435775,104,65,6,0
8706,2698521.8934355015,110,56,2,0
8707,875667.7802086028,115,76,3,0
8708,806481.643388272,115,76,0,0
8709,7197695.426502719,117,85,2,0
8710,14683545.090104537,110,70,3,0
8711,2751880.104474537,114,72,3,0
8712,16068077.411082208,113,81,1,0
8713,14620027.603821672,109,73,2,0
8714,166482.83550863777,114,73,0,0
8715,629585.1053661178,117,77,6,0
8716,4047056.5278605376,104,71,3,0
8717,1226081.0132508606,114,82,0,0
8718,10876703.244587265,110,75,1,0
8719,891134.5747929242,110,70,1,0
8720,16386210.619675338,109,76,6,0
8721,10097276.511323942,108,81,0,0
8722,14869406.096638005,113,73,3,0
8723,15331367.123384688,108,64,4,0
8724,10377559.381247217,114,79,2,0
8725,18878299.14580489,109,82,1,0
8726,20195813.539144054,117,68,2,0
8727,7381188.157708991,110,75,0,0
8728,2642398.614525335,110,73,4,0
8729,7462895.636709422,112,66,1,0
8730,4622181.599006992,105,68,1,0
8731,10869850.684423197,111,68,7,0
8732,7770544.051193268,111,69,1,0
8733,9843174.525570435,113,76,2,0
8734,15584908.019921008,106,73,1,0
8735,5651108.342606117,114,70,3,0
8736,11001221.71809369,112,70,1,0
8737,6892720.586867273,108,72,0,0
8738,16027071.244216742,116,75,2,0
8739,13073854.116282534,110,69,1,0
8740,259110.6653172786,109,75,7,0
8741,13490458.614628332,112,76,2,0
8742,3541981.9950129273,114,73,3,0
8743,14798723.94192724,98,66,0,0
8744,11607686.710830824,109,67,0,0
8745,8239549.6261311425,108,74,2,0
8746,14181223.417769322,117,78,3,0
8747,17481753.81210884,112,72,3,0
8748,15900815.843625437,108,74,0,0
8749,11161744.19691167,110,69,2,0
8750,14762587.178102426,114,80,1,0
8751,8492011.204786282,103,72,4,0
8752,16109626.866255391,111,73,0,0
8753,16922454.194319542,114,84,2,0
8754,2874508.321751155,110,71,1,0
8755,4920245.638090024,108,77,3,0
8756,5569223.2825917695,112,81,2,0
8757,3459121.1164007224,110,69,1,0
8758,8057843.906070061,108,76,1,0
8759,4006441.244834146,110,78,2,0
8760,12180374.110573215,118,74,3,0
8761,2149965.7681876253,118,84,4,0
8762,5567810.192006159,112,83,0,0
8763,13601527.069620235,104,75,2,0
8764,8179894.942542803,109,80,1,0
8765,8645296.776462262,103,72,2,0
8766,16290346.866977785,114,78,3,0
8767,20079466.819612037,111,73,0,0
8768,11561570.515213255,111,81,4,0
8769,1692064.4912143608,111,74,4,0
8770,2176112.439343909,114,73,3,0
8771,19754325.26268457,118,80,3,0
8772,13880030.914130861,114,78,1,0
8773,15367241.86747587,112,78,3,0
8774,13809540.0855749,114,82,2,0
8775,3734002.408184495,115,75,0,0
8776,9191559.417164937,112,76,4,0
8777,16293498.29499903,118,75,2,0
8778,17680152.506242447,112,77,3,0
8779,4906114.699263425,107,69,0,0
8780,12188953.663536895,120,79,3,0
8781,3276762.6000514156,104,70,2,0
8782,19546703.42860728,118,73,1,0
8783,5208063.819143841,105,66,1,0
8784,14842615.537636492,110,68,0,0
8785,4779749.226181268,108,67,4,0
8786,12596977.050400272,107,78,2,0
8787,13474475.8412933,108,68,1,0
8788,6755986.553717736,117,76,2,0
8789,16714950.605526077,114,75,2,0
8790,18066158.053249925,114,85,1,0
8791,17450818.11562603,110,75,4,0
8792,6804117.921601693,105,73,3,0
8793,15202164.243925372,110,71,0,0
8794,11448314.453582257,108,71,2,0
8795,12121258.962453976,118,73,6,0
8796,9781757.66139474,115,77,1,0
8797,12276263.288492657,114,72,5,0
8798,2841210.3797267964,113,83,3,0
8799,8389106.071256034,110,71,0,0
8800,3694487.073746412,97,56,0,0
8801,5774671.080755326,114,73,1,0
8802,2682006.469692324,109,73,2,0
8803,4401675.752606695,118,83,1,0
8804,15965506.55483462,111,70,1,0
8805,11252258.939319257,104,63,1,0
8806,566534.9934990634,110,82,2,0
8807,16099439.807259843,110,64,1,0
8808,18555520.397177722,106,64,1,0
8809,17965805.560883492,114,71,2,0
8810,16799897.650638267,113,78,1,0
8811,20235934.633824307,119,75,2,0
8812,11994816.352282127,107,71,2,0
8813,19634244.524829283,109,78,6,0
8814,19355149.135945987,113,61,3,0
8815,6447526.843571644,107,66,3,0
8816,17620667.3444802,109,77,2,0
8817,16179617.903101424,113,76,4,0
8818,15841011.251950286,110,75,4,0
8819,18287711.391087834,113,80,2,0
8820,7888377.045457641,110,82,2,0
8821,8210556.225254596,118,74,3,0
8822,13084326.274383767,111,80,3,0
8823,15069439.432118533,112,75,6,0
8824,17951749.18592977,101,73,2,0
8825,17872716.433820434,117,84,2,0
8826,14735076.556186412,116,81,1,0
8827,19518595.774888355,114,72,2,0
8828,3713918.5421127095,110,72,0,0
8829,19385521.48059432,120,77,0,0
8830,1389974.9405459734,115,73,4,0
8831,11369746.914492998,117,77,2,0
8832,1918083.7241381432,116,78,3,0
8833,11621136.603933675,117,65,4,0
8834,8008591.996665768,108,70,2,0
8835,1743691.6911778715,114,72,1,0
8836,13248096.829709208,117,76,2,0
8837,14935276.497140823,111,85,4,0
8838,3623687.705629132,111,69,2,0
8839,14188743.121034756,114,79,2,0
8840,3722426.0090725007,107,69,0,0
8841,2876592.134114909,110,67,2,0
8842,3078994.2712779264,114,67,1,0
8843,12252245.916137053,109,75,0,0
8844,15901772.215111807,107,71,5,0
8845,12207878.532049617,109,75,1,0
