selection_ordinal,gps_start,gps_end,source_path,source_start,source_end,detector,run,calibration_score,bootstrap_block_index,sampling_strategy
264,1376410116.0,1376410148.0,E:\o4a\1376230912\H1_1376407040_1376411136.hdf5,1376407040.0,1376411136.0,H1,O4a,0.0562334544956684,105,run_spanning_complete_raw_blocks_within_block_even_spacing
265,1376410180.0,1376410212.0,E:\o4a\1376230912\H1_1376407040_1376411136.hdf5,1376407040.0,1376411136.0,H1,O4a,0.0584091879427433,105,run_spanning_complete_raw_blocks_within_block_even_spacing
266,1376410308.0,1376410340.0,E:\o4a\1376230912\H1_1376407040_1376411136.hdf5,1376407040.0,1376411136.0,H1,O4a,0.0793240591883659,105,run_spanning_complete_raw_blocks_within_block_even_spacing
267,1376410436.0,1376410468.0,E:\o4a\1376230912\H1_1376407040_1376411136.hdf5,1376407040.0,1376411136.0,H1,O4a,0.0691528469324112,105,run_spanning_complete_raw_blocks_within_block_even_spacing
268,1376410564.0,1376410596.0,E:\o4a\1376230912\H1_1376407040_1376411136.hdf5,1376407040.0,1376411136.0,H1,O4a,0.0679872632026672,105,run_spanning_complete_raw_blocks_within_block_even_spacing
269,1376410692.0,1376410724.0,E:\o4a\1376230912\H1_1376407040_1376411136.hdf5,1376407040.0,1376411136.0,H1,O4a,0.0844380185008049,105,run_spanning_complete_raw_blocks_within_block_even_spacing
270,1376636420.0,1376636452.0,E:\o4a\1376230912\H1_1376636416_1376640512.hdf5,1376636416.0,1376640512.0,H1,O4a,0.0648659691214561,109,run_spanning_complete_raw_blocks_within_block_even_spacing
271,1376636484.0,1376636516.0,E:\o4a\1376230912\H1_1376636416_1376640512.hdf5,1376636416.0,1376640512.0,H1,O4a,0.0619009509682655,109,run_spanning_complete_raw_blocks_within_block_even_spacing
272,1376636612.0,1376636644.0,E:\o4a\1376230912\H1_1376636416_1376640512.hdf5,1376636416.0,1376640512.0,H1,O4a,0.06996401399374,109,run_spanning_complete_raw_blocks_within_block_even_spacing
273,1376636740.0,1376636772.0,E:\o4a\1376230912\H1_1376636416_1376640512.hdf5,1376636416.0,1376640512.0,H1,O4a,0.0608695968985557,109,run_spanning_complete_raw_blocks_within_block_even_spacing
274,1376636868.0,1376636900.0,E:\o4a\1376230912\H1_1376636416_1376640512.hdf5,1376636416.0,1376640512.0,H1,O4a,0.0533964410424232,109,run_spanning_complete_raw_blocks_within_block_even_spacing
275,1376636932.0,1376636964.0,E:\o4a\1376230912\H1_1376636416_1376640512.hdf5,1376636416.0,1376640512.0,H1,O4a,0.0549984127283096,109,run_spanning_complete_raw_blocks_within_block_even_spacing
276,1376637060.0,1376637092.0,E:\o4a\1376230912\H1_1376636416_1376640512.hdf5,1376636416.0,1376640512.0,H1,O4a,0.1325718313455581,109,run_spanning_complete_raw_blocks_within_block_even_spacing
277,1376637188.0,1376637220.0,E:\o4a\1376230912\H1_1376636416_1376640512.hdf5,1376636416.0,1376640512.0,H1,O4a,0.0655686184763908,109,run_spanning_complete_raw_blocks_within_block_even_spacing
278,1376637316.0,1376637348.0,E:\o4a\1376230912\H1_1376636416_1376640512.hdf5,1376636416.0,1376640512.0,H1,O4a,0.0777999386191368,109,run_spanning_complete_raw_blocks_within_block_even_spacing
279,1376637444.0,1376637476.0,E:\o4a\1376230912\H1_1376636416_1376640512.hdf5,1376636416.0,1376640512.0,H1,O4a,0.0615406334400177,109,run_spanning_complete_raw_blocks_within_block_even_spacing
280,1376900868.0,1376900900.0,E:\o4a\1376749312\H1_1376900864_1376904960.hdf5,1376900864.0,1376904960.0,H1,O4a,0.0662496760487556,114,run_spanning_complete_raw_blocks_within_block_even_spacing
281,1376900932.0,1376900964.0,E:\o4a\1376749312\H1_1376900864_1376904960.hdf5,1376900864.0,1376904960.0,H1,O4a,0.0671595633029937,114,run_spanning_complete_raw_blocks_within_block_even_spacing
282,1376901060.0,1376901092.0,E:\o4a\1376749312\H1_1376900864_1376904960.hdf5,1376900864.0,1376904960.0,H1,O4a,0.0695291012525558,114,run_spanning_complete_raw_blocks_within_block_even_spacing
283,1376901188.0,1376901220.0,E:\o4a\1376749312\H1_1376900864_1376904960.hdf5,1376900864.0,1376904960.0,H1,O4a,0.057936530560255,114,run_spanning_complete_raw_blocks_within_block_even_spacing
284,1376901316.0,1376901348.0,E:\o4a\1376749312\H1_1376900864_1376904960.hdf5,1376900864.0,1376904960.0,H1,O4a,0.0667683556675911,114,run_spanning_complete_raw_blocks_within_block_even_spacing
285,1376901380.0,1376901412.0,E:\o4a\1376749312\H1_1376900864_1376904960.hdf5,1376900864.0,1376904960.0,H1,O4a,0.0627245306968689,114,run_spanning_complete_raw_blocks_within_block_even_spacing
286,1376901508.0,1376901540.0,E:\o4a\1376749312\H1_1376900864_1376904960.hdf5,1376900864.0,1376904960.0,H1,O4a,0.0622701235115528,114,run_spanning_complete_raw_blocks_within_block_even_spacing
287,1376901636.0,1376901668.0,E:\o4a\1376749312\H1_1376900864_1376904960.hdf5,1376900864.0,1376904960.0,H1,O4a,0.0516918115317821,114,run_spanning_complete_raw_blocks_within_block_even_spacing
288,1376901764.0,1376901796.0,E:\o4a\1376749312\H1_1376900864_1376904960.hdf5,1376900864.0,1376904960.0,H1,O4a,0.0614678151905536,114,run_spanning_complete_raw_blocks_within_block_even_spacing
289,1376901892.0,1376901924.0,E:\o4a\1376749312\H1_1376900864_1376904960.hdf5,1376900864.0,1376904960.0,H1,O4a,0.0725224614143371,114,run_spanning_complete_raw_blocks_within_block_even_spacing
290,1377086276.0,1377086308.0,E:\o4a\1376749312\H1_1377085184_1377089280.hdf5,1377085184.0,1377089280.0,H1,O4a,0.0671054869890213,118,run_spanning_complete_raw_blocks_within_block_even_spacing
291,1377086340.0,1377086372.0,E:\o4a\1376749312\H1_1377085184_1377089280.hdf5,1377085184.0,1377089280.0,H1,O4a,0.0610626451671123,118,run_spanning_complete_raw_blocks_within_block_even_spacing
292,1377086468.0,1377086500.0,E:\o4a\1376749312\H1_1377085184_1377089280.hdf5,1377085184.0,1377089280.0,H1,O4a,0.0720409527420997,118,run_spanning_complete_raw_blocks_within_block_even_spacing
293,1377086596.0,1377086628.0,E:\o4a\1376749312\H1_1377085184_1377089280.hdf5,1377085184.0,1377089280.0,H1,O4a,0.0589434541761875,118,run_spanning_complete_raw_blocks_within_block_even_spacing
294,1377086724.0,1377086756.0,E:\o4a\1376749312\H1_1377085184_1377089280.hdf5,1377085184.0,1377089280.0,H1,O4a,0.0771090984344482,118,run_spanning_complete_raw_blocks_within_block_even_spacing
295,1377086788.0,1377086820.0,E:\o4a\1376749312\H1_1377085184_1377089280.hdf5,1377085184.0,1377089280.0,H1,O4a,0.0595050267875194,118,run_spanning_complete_raw_blocks_within_block_even_spacing
296,1377086916.0,1377086948.0,E:\o4a\1376749312\H1_1377085184_1377089280.hdf5,1377085184.0,1377089280.0,H1,O4a,0.0798685252666473,118,run_spanning_complete_raw_blocks_within_block_even_spacing
297,1377087044.0,1377087076.0,E:\o4a\1376749312\H1_1377085184_1377089280.hdf5,1377085184.0,1377089280.0,H1,O4a,0.062189158052206,118,run_spanning_complete_raw_blocks_within_block_even_spacing
298,1377087172.0,1377087204.0,E:\o4a\1376749312\H1_1377085184_1377089280.hdf5,1377085184.0,1377089280.0,H1,O4a,0.0587329939007759,118,run_spanning_complete_raw_blocks_within_block_even_spacing
299,1377087300.0,1377087332.0,E:\o4a\1376749312\H1_1377085184_1377089280.hdf5,1377085184.0,1377089280.0,H1,O4a,0.0536679252982139,118,run_spanning_complete_raw_blocks_within_block_even_spacing
300,1377326212.0,1377326244.0,E:\o4a\1377267712\H1_1377325056_1377329152.hdf5,1377325056.0,1377329152.0,H1,O4a,0.0663220956921577,123,run_spanning_complete_raw_blocks_within_block_even_spacing
301,1377326276.0,1377326308.0,E:\o4a\1377267712\H1_1377325056_1377329152.hdf5,1377325056.0,1377329152.0,H1,O4a,0.0712135359644889,123,run_spanning_complete_raw_blocks_within_block_even_spacing
302,1377326404.0,1377326436.0,E:\o4a\1377267712\H1_1377325056_1377329152.hdf5,1377325056.0,1377329152.0,H1,O4a,0.0590287931263446,123,run_spanning_complete_raw_blocks_within_block_even_spacing
303,1377326532.0,1377326564.0,E:\o4a\1377267712\H1_1377325056_1377329152.hdf5,1377325056.0,1377329152.0,H1,O4a,0.0663368999958038,123,run_spanning_complete_raw_blocks_within_block_even_spacing
304,1377326660.0,1377326692.0,E:\o4a\1377267712\H1_1377325056_1377329152.hdf5,1377325056.0,1377329152.0,H1,O4a,0.0572197176516056,123,run_spanning_complete_raw_blocks_within_block_even_spacing
305,1377326724.0,1377326756.0,E:\o4a\1377267712\H1_1377325056_1377329152.hdf5,1377325056.0,1377329152.0,H1,O4a,0.0540345124900341,123,run_spanning_complete_raw_blocks_within_block_even_spacing
306,1377326852.0,1377326884.0,E:\o4a\1377267712\H1_1377325056_1377329152.hdf5,1377325056.0,1377329152.0,H1,O4a,0.0664633587002754,123,run_spanning_complete_raw_blocks_within_block_even_spacing
307,1377326980.0,1377327012.0,E:\o4a\1377267712\H1_1377325056_1377329152.hdf5,1377325056.0,1377329152.0,H1,O4a,0.0721645429730415,123,run_spanning_complete_raw_blocks_within_block_even_spacing
308,1377327108.0,1377327140.0,E:\o4a\1377267712\H1_1377325056_1377329152.hdf5,1377325056.0,1377329152.0,H1,O4a,0.0568174421787261,123,run_spanning_complete_raw_blocks_within_block_even_spacing
309,1377327236.0,1377327268.0,E:\o4a\1377267712\H1_1377325056_1377329152.hdf5,1377325056.0,1377329152.0,H1,O4a,0.0761564821004867,123,run_spanning_complete_raw_blocks_within_block_even_spacing
310,1377595396.0,1377595428.0,E:\o4a\1377267712\H1_1377595392_1377599488.hdf5,1377595392.0,1377599488.0,H1,O4a,0.0609145872294902,127,run_spanning_complete_raw_blocks_within_block_even_spacing
311,1377595460.0,1377595492.0,E:\o4a\1377267712\H1_1377595392_1377599488.hdf5,1377595392.0,1377599488.0,H1,O4a,0.0625183656811714,127,run_spanning_complete_raw_blocks_within_block_even_spacing
312,1377595588.0,1377595620.0,E:\o4a\1377267712\H1_1377595392_1377599488.hdf5,1377595392.0,1377599488.0,H1,O4a,0.0610820986330509,127,run_spanning_complete_raw_blocks_within_block_even_spacing
313,1377595716.0,1377595748.0,E:\o4a\1377267712\H1_1377595392_1377599488.hdf5,1377595392.0,1377599488.0,H1,O4a,0.0593268647789955,127,run_spanning_complete_raw_blocks_within_block_even_spacing
314,1377595844.0,1377595876.0,E:\o4a\1377267712\H1_1377595392_1377599488.hdf5,1377595392.0,1377599488.0,H1,O4a,0.0731749385595321,127,run_spanning_complete_raw_blocks_within_block_even_spacing
315,1377595908.0,1377595940.0,E:\o4a\1377267712\H1_1377595392_1377599488.hdf5,1377595392.0,1377599488.0,H1,O4a,0.0565273836255073,127,run_spanning_complete_raw_blocks_within_block_even_spacing
316,1377596036.0,1377596068.0,E:\o4a\1377267712\H1_1377595392_1377599488.hdf5,1377595392.0,1377599488.0,H1,O4a,0.0720239207148552,127,run_spanning_complete_raw_blocks_within_block_even_spacing
317,1377596164.0,1377596196.0,E:\o4a\1377267712\H1_1377595392_1377599488.hdf5,1377595392.0,1377599488.0,H1,O4a,0.0789411067962646,127,run_spanning_complete_raw_blocks_within_block_even_spacing
318,1377596292.0,1377596324.0,E:\o4a\1377267712\H1_1377595392_1377599488.hdf5,1377595392.0,1377599488.0,H1,O4a,0.0644454285502433,127,run_spanning_complete_raw_blocks_within_block_even_spacing
319,1377596420.0,1377596452.0,E:\o4a\1377267712\H1_1377595392_1377599488.hdf5,1377595392.0,1377599488.0,H1,O4a,0.0795414522290229,127,run_spanning_complete_raw_blocks_within_block_even_spacing
320,1377858052.0,1377858084.0,E:\o4a\1377786112\H1_1377855744_1377859840.hdf5,1377855744.0,1377859840.0,H1,O4a,0.0569062009453773,132,run_spanning_complete_raw_blocks_within_block_even_spacing
321,1377858116.0,1377858148.0,E:\o4a\1377786112\H1_1377855744_1377859840.hdf5,1377855744.0,1377859840.0,H1,O4a,0.0553001016378402,132,run_spanning_complete_raw_blocks_within_block_even_spacing
322,1377858244.0,1377858276.0,E:\o4a\1377786112\H1_1377855744_1377859840.hdf5,1377855744.0,1377859840.0,H1,O4a,0.0604457147419452,132,run_spanning_complete_raw_blocks_within_block_even_spacing
323,1377858372.0,1377858404.0,E:\o4a\1377786112\H1_1377855744_1377859840.hdf5,1377855744.0,1377859840.0,H1,O4a,0.0646731704473495,132,run_spanning_complete_raw_blocks_within_block_even_spacing
324,1377858500.0,1377858532.0,E:\o4a\1377786112\H1_1377855744_1377859840.hdf5,1377855744.0,1377859840.0,H1,O4a,0.0750442892313003,132,run_spanning_complete_raw_blocks_within_block_even_spacing
325,1377858564.0,1377858596.0,E:\o4a\1377786112\H1_1377855744_1377859840.hdf5,1377855744.0,1377859840.0,H1,O4a,0.0715044885873794,132,run_spanning_complete_raw_blocks_within_block_even_spacing
326,1377858692.0,1377858724.0,E:\o4a\1377786112\H1_1377855744_1377859840.hdf5,1377855744.0,1377859840.0,H1,O4a,0.0854907482862472,132,run_spanning_complete_raw_blocks_within_block_even_spacing
327,1377858820.0,1377858852.0,E:\o4a\1377786112\H1_1377855744_1377859840.hdf5,1377855744.0,1377859840.0,H1,O4a,0.0770199000835418,132,run_spanning_complete_raw_blocks_within_block_even_spacing
328,1377858948.0,1377858980.0,E:\o4a\1377786112\H1_1377855744_1377859840.hdf5,1377855744.0,1377859840.0,H1,O4a,0.0598813854157924,132,run_spanning_complete_raw_blocks_within_block_even_spacing
329,1377859076.0,1377859108.0,E:\o4a\1377786112\H1_1377855744_1377859840.hdf5,1377855744.0,1377859840.0,H1,O4a,0.0632877349853515,132,run_spanning_complete_raw_blocks_within_block_even_spacing
330,1378160836.0,1378160868.0,E:\o4a\1377786112\H1_1378158848_1378162944.hdf5,1378158848.0,1378162944.0,H1,O4a,0.1695243418216705,137,run_spanning_complete_raw_blocks_within_block_even_spacing
331,1378160900.0,1378160932.0,E:\o4a\1377786112\H1_1378158848_1378162944.hdf5,1378158848.0,1378162944.0,H1,O4a,0.0615492090582847,137,run_spanning_complete_raw_blocks_within_block_even_spacing
332,1378161028.0,1378161060.0,E:\o4a\1377786112\H1_1378158848_1378162944.hdf5,1378158848.0,1378162944.0,H1,O4a,0.0577783994376659,137,run_spanning_complete_raw_blocks_within_block_even_spacing
333,1378161156.0,1378161188.0,E:\o4a\1377786112\H1_1378158848_1378162944.hdf5,1378158848.0,1378162944.0,H1,O4a,0.0612451173365116,137,run_spanning_complete_raw_blocks_within_block_even_spacing
334,1378161284.0,1378161316.0,E:\o4a\1377786112\H1_1378158848_1378162944.hdf5,1378158848.0,1378162944.0,H1,O4a,0.0751579627394676,137,run_spanning_complete_raw_blocks_within_block_even_spacing
335,1378161348.0,1378161380.0,E:\o4a\1377786112\H1_1378158848_1378162944.hdf5,1378158848.0,1378162944.0,H1,O4a,0.0580984652042388,137,run_spanning_complete_raw_blocks_within_block_even_spacing
336,1378161476.0,1378161508.0,E:\o4a\1377786112\H1_1378158848_1378162944.hdf5,1378158848.0,1378162944.0,H1,O4a,0.0585540682077407,137,run_spanning_complete_raw_blocks_within_block_even_spacing
337,1378161604.0,1378161636.0,E:\o4a\1377786112\H1_1378158848_1378162944.hdf5,1378158848.0,1378162944.0,H1,O4a,0.0805941522121429,137,run_spanning_complete_raw_blocks_within_block_even_spacing
338,1378161732.0,1378161764.0,E:\o4a\1377786112\H1_1378158848_1378162944.hdf5,1378158848.0,1378162944.0,H1,O4a,0.0697204247117042,137,run_spanning_complete_raw_blocks_within_block_even_spacing
339,1378161860.0,1378161892.0,E:\o4a\1377786112\H1_1378158848_1378162944.hdf5,1378158848.0,1378162944.0,H1,O4a,0.069694310426712,137,run_spanning_complete_raw_blocks_within_block_even_spacing
340,1378518852.0,1378518884.0,E:\o4a\1378304512\H1_1378517504_1378521600.hdf5,1378517504.0,1378521600.0,H1,O4a,0.0631327778100967,143,run_spanning_complete_raw_blocks_within_block_even_spacing
341,1378518916.0,1378518948.0,E:\o4a\1378304512\H1_1378517504_1378521600.hdf5,1378517504.0,1378521600.0,H1,O4a,0.0587122179567813,143,run_spanning_complete_raw_blocks_within_block_even_spacing
342,1378519044.0,1378519076.0,E:\o4a\1378304512\H1_1378517504_1378521600.hdf5,1378517504.0,1378521600.0,H1,O4a,0.064853511750698,143,run_spanning_complete_raw_blocks_within_block_even_spacing
343,1378519172.0,1378519204.0,E:\o4a\1378304512\H1_1378517504_1378521600.hdf5,1378517504.0,1378521600.0,H1,O4a,0.0723040103912353,143,run_spanning_complete_raw_blocks_within_block_even_spacing
344,1378519300.0,1378519332.0,E:\o4a\1378304512\H1_1378517504_1378521600.hdf5,1378517504.0,1378521600.0,H1,O4a,0.0645168423652648,143,run_spanning_complete_raw_blocks_within_block_even_spacing
345,1378519364.0,1378519396.0,E:\o4a\1378304512\H1_1378517504_1378521600.hdf5,1378517504.0,1378521600.0,H1,O4a,0.0603914111852645,143,run_spanning_complete_raw_blocks_within_block_even_spacing
346,1378519492.0,1378519524.0,E:\o4a\1378304512\H1_1378517504_1378521600.hdf5,1378517504.0,1378521600.0,H1,O4a,0.0924435034394264,143,run_spanning_complete_raw_blocks_within_block_even_spacing
347,1378519620.0,1378519652.0,E:\o4a\1378304512\H1_1378517504_1378521600.hdf5,1378517504.0,1378521600.0,H1,O4a,0.0737819746136665,143,run_spanning_complete_raw_blocks_within_block_even_spacing
348,1378519748.0,1378519780.0,E:\o4a\1378304512\H1_1378517504_1378521600.hdf5,1378517504.0,1378521600.0,H1,O4a,0.0551351010799407,143,run_spanning_complete_raw_blocks_within_block_even_spacing
349,1378519876.0,1378519908.0,E:\o4a\1378304512\H1_1378517504_1378521600.hdf5,1378517504.0,1378521600.0,H1,O4a,0.0549053810536861,143,run_spanning_complete_raw_blocks_within_block_even_spacing
350,1378840388.0,1378840420.0,E:\o4a\1378822912\H1_1378839296_1378843392.hdf5,1378839296.0,1378843392.0,H1,O4a,0.0665132254362106,148,run_spanning_complete_raw_blocks_within_block_even_spacing
351,1378840452.0,1378840484.0,E:\o4a\1378822912\H1_1378839296_1378843392.hdf5,1378839296.0,1378843392.0,H1,O4a,0.0528898015618324,148,run_spanning_complete_raw_blocks_within_block_even_spacing
352,1378840580.0,1378840612.0,E:\o4a\1378822912\H1_1378839296_1378843392.hdf5,1378839296.0,1378843392.0,H1,O4a,0.0701063796877861,148,run_spanning_complete_raw_blocks_within_block_even_spacing
353,1378840708.0,1378840740.0,E:\o4a\1378822912\H1_1378839296_1378843392.hdf5,1378839296.0,1378843392.0,H1,O4a,0.0643560886383056,148,run_spanning_complete_raw_blocks_within_block_even_spacing
354,1378840836.0,1378840868.0,E:\o4a\1378822912\H1_1378839296_1378843392.hdf5,1378839296.0,1378843392.0,H1,O4a,0.0685176849365234,148,run_spanning_complete_raw_blocks_within_block_even_spacing
355,1378840900.0,1378840932.0,E:\o4a\1378822912\H1_1378839296_1378843392.hdf5,1378839296.0,1378843392.0,H1,O4a,0.0597665384411811,148,run_spanning_complete_raw_blocks_within_block_even_spacing
356,1378841028.0,1378841060.0,E:\o4a\1378822912\H1_1378839296_1378843392.hdf5,1378839296.0,1378843392.0,H1,O4a,0.0574291460216045,148,run_spanning_complete_raw_blocks_within_block_even_spacing
357,1378841156.0,1378841188.0,E:\o4a\1378822912\H1_1378839296_1378843392.hdf5,1378839296.0,1378843392.0,H1,O4a,0.0654922276735305,148,run_spanning_complete_raw_blocks_within_block_even_spacing
358,1378841284.0,1378841316.0,E:\o4a\1378822912\H1_1378839296_1378843392.hdf5,1378839296.0,1378843392.0,H1,O4a,0.0705558881163597,148,run_spanning_complete_raw_blocks_within_block_even_spacing
359,1378841412.0,1378841444.0,E:\o4a\1378822912\H1_1378839296_1378843392.hdf5,1378839296.0,1378843392.0,H1,O4a,0.0655075460672378,148,run_spanning_complete_raw_blocks_within_block_even_spacing
360,1379124932.0,1379124964.0,E:\o4a\1378822912\H1_1379121920_1379126016.hdf5,1379121920.0,1379126016.0,H1,O4a,0.0730343535542488,153,run_spanning_complete_raw_blocks_within_block_even_spacing
361,1379124996.0,1379125028.0,E:\o4a\1378822912\H1_1379121920_1379126016.hdf5,1379121920.0,1379126016.0,H1,O4a,0.1540612578392028,153,run_spanning_complete_raw_blocks_within_block_even_spacing
362,1379125124.0,1379125156.0,E:\o4a\1378822912\H1_1379121920_1379126016.hdf5,1379121920.0,1379126016.0,H1,O4a,0.0678545162081718,153,run_spanning_complete_raw_blocks_within_block_even_spacing
363,1379125252.0,1379125284.0,E:\o4a\1378822912\H1_1379121920_1379126016.hdf5,1379121920.0,1379126016.0,H1,O4a,0.0796020030975341,153,run_spanning_complete_raw_blocks_within_block_even_spacing
364,1379125380.0,1379125412.0,E:\o4a\1378822912\H1_1379121920_1379126016.hdf5,1379121920.0,1379126016.0,H1,O4a,0.0651538968086242,153,run_spanning_complete_raw_blocks_within_block_even_spacing
365,1379125444.0,1379125476.0,E:\o4a\1378822912\H1_1379121920_1379126016.hdf5,1379121920.0,1379126016.0,H1,O4a,0.0589013509452343,153,run_spanning_complete_raw_blocks_within_block_even_spacing
366,1379125572.0,1379125604.0,E:\o4a\1378822912\H1_1379121920_1379126016.hdf5,1379121920.0,1379126016.0,H1,O4a,0.1056991517543792,153,run_spanning_complete_raw_blocks_within_block_even_spacing
367,1379125700.0,1379125732.0,E:\o4a\1378822912\H1_1379121920_1379126016.hdf5,1379121920.0,1379126016.0,H1,O4a,0.0605261474847793,153,run_spanning_complete_raw_blocks_within_block_even_spacing
368,1379125828.0,1379125860.0,E:\o4a\1378822912\H1_1379121920_1379126016.hdf5,1379121920.0,1379126016.0,H1,O4a,0.0571898221969604,153,run_spanning_complete_raw_blocks_within_block_even_spacing
369,1379125956.0,1379125988.0,E:\o4a\1378822912\H1_1379121920_1379126016.hdf5,1379121920.0,1379126016.0,H1,O4a,0.0710005760192871,153,run_spanning_complete_raw_blocks_within_block_even_spacing
370,1379453316.0,1379453348.0,E:\o4a\1379341312\H1_1379451904_1379456000.hdf5,1379451904.0,1379456000.0,H1,O4a,0.0850263610482215,157,run_spanning_complete_raw_blocks_within_block_even_spacing
371,1379453380.0,1379453412.0,E:\o4a\1379341312\H1_1379451904_1379456000.hdf5,1379451904.0,1379456000.0,H1,O4a,0.0687915235757827,157,run_spanning_complete_raw_blocks_within_block_even_spacing
372,1379453508.0,1379453540.0,E:\o4a\1379341312\H1_1379451904_1379456000.hdf5,1379451904.0,1379456000.0,H1,O4a,0.05433065071702,157,run_spanning_complete_raw_blocks_within_block_even_spacing
373,1379453636.0,1379453668.0,E:\o4a\1379341312\H1_1379451904_1379456000.hdf5,1379451904.0,1379456000.0,H1,O4a,0.0711077153682708,157,run_spanning_complete_raw_blocks_within_block_even_spacing
374,1379453764.0,1379453796.0,E:\o4a\1379341312\H1_1379451904_1379456000.hdf5,1379451904.0,1379456000.0,H1,O4a,0.069388709962368,157,run_spanning_complete_raw_blocks_within_block_even_spacing
375,1379453828.0,1379453860.0,E:\o4a\1379341312\H1_1379451904_1379456000.hdf5,1379451904.0,1379456000.0,H1,O4a,0.0691792592406272,157,run_spanning_complete_raw_blocks_within_block_even_spacing
376,1379453956.0,1379453988.0,E:\o4a\1379341312\H1_1379451904_1379456000.hdf5,1379451904.0,1379456000.0,H1,O4a,0.0636123865842819,157,run_spanning_complete_raw_blocks_within_block_even_spacing
377,1379454084.0,1379454116.0,E:\o4a\1379341312\H1_1379451904_1379456000.hdf5,1379451904.0,1379456000.0,H1,O4a,0.0695318505167961,157,run_spanning_complete_raw_blocks_within_block_even_spacing
378,1379454212.0,1379454244.0,E:\o4a\1379341312\H1_1379451904_1379456000.hdf5,1379451904.0,1379456000.0,H1,O4a,0.0529705584049224,157,run_spanning_complete_raw_blocks_within_block_even_spacing
379,1379454340.0,1379454372.0,E:\o4a\1379341312\H1_1379451904_1379456000.hdf5,1379451904.0,1379456000.0,H1,O4a,0.060902152210474,157,run_spanning_complete_raw_blocks_within_block_even_spacing
380,1379659268.0,1379659300.0,E:\o4a\1379341312\H1_1379656704_1379660800.hdf5,1379656704.0,1379660800.0,H1,O4a,0.0686901807785034,161,run_spanning_complete_raw_blocks_within_block_even_spacing
381,1379659332.0,1379659364.0,E:\o4a\1379341312\H1_1379656704_1379660800.hdf5,1379656704.0,1379660800.0,H1,O4a,0.0619081892073154,161,run_spanning_complete_raw_blocks_within_block_even_spacing
382,1379659460.0,1379659492.0,E:\o4a\1379341312\H1_1379656704_1379660800.hdf5,1379656704.0,1379660800.0,H1,O4a,0.0621339157223701,161,run_spanning_complete_raw_blocks_within_block_even_spacing
383,1379659588.0,1379659620.0,E:\o4a\1379341312\H1_1379656704_1379660800.hdf5,1379656704.0,1379660800.0,H1,O4a,0.0776506438851356,161,run_spanning_complete_raw_blocks_within_block_even_spacing
384,1379659716.0,1379659748.0,E:\o4a\1379341312\H1_1379656704_1379660800.hdf5,1379656704.0,1379660800.0,H1,O4a,0.0641233474016189,161,run_spanning_complete_raw_blocks_within_block_even_spacing
385,1379659780.0,1379659812.0,E:\o4a\1379341312\H1_1379656704_1379660800.hdf5,1379656704.0,1379660800.0,H1,O4a,0.060712281614542,161,run_spanning_complete_raw_blocks_within_block_even_spacing
386,1379659908.0,1379659940.0,E:\o4a\1379341312\H1_1379656704_1379660800.hdf5,1379656704.0,1379660800.0,H1,O4a,0.0594445802271366,161,run_spanning_complete_raw_blocks_within_block_even_spacing
387,1379660036.0,1379660068.0,E:\o4a\1379341312\H1_1379656704_1379660800.hdf5,1379656704.0,1379660800.0,H1,O4a,0.0749387219548225,161,run_spanning_complete_raw_blocks_within_block_even_spacing
388,1379660164.0,1379660196.0,E:\o4a\1379341312\H1_1379656704_1379660800.hdf5,1379656704.0,1379660800.0,H1,O4a,0.063385434448719,161,run_spanning_complete_raw_blocks_within_block_even_spacing
389,1379660292.0,1379660324.0,E:\o4a\1379341312\H1_1379656704_1379660800.hdf5,1379656704.0,1379660800.0,H1,O4a,0.062788039445877,161,run_spanning_complete_raw_blocks_within_block_even_spacing
390,1379929348.0,1379929380.0,E:\o4a\1379859712\H1_1379929344_1379933440.hdf5,1379929344.0,1379933440.0,H1,O4a,0.0730551406741142,165,run_spanning_complete_raw_blocks_within_block_even_spacing
391,1379929412.0,1379929444.0,E:\o4a\1379859712\H1_1379929344_1379933440.hdf5,1379929344.0,1379933440.0,H1,O4a,0.089860662817955,165,run_spanning_complete_raw_blocks_within_block_even_spacing
392,1379929540.0,1379929572.0,E:\o4a\1379859712\H1_1379929344_1379933440.hdf5,1379929344.0,1379933440.0,H1,O4a,0.0546050667762756,165,run_spanning_complete_raw_blocks_within_block_even_spacing
393,1379929668.0,1379929700.0,E:\o4a\1379859712\H1_1379929344_1379933440.hdf5,1379929344.0,1379933440.0,H1,O4a,0.0702586323022842,165,run_spanning_complete_raw_blocks_within_block_even_spacing
394,1379929796.0,1379929828.0,E:\o4a\1379859712\H1_1379929344_1379933440.hdf5,1379929344.0,1379933440.0,H1,O4a,0.0850158408284187,165,run_spanning_complete_raw_blocks_within_block_even_spacing
395,1379929860.0,1379929892.0,E:\o4a\1379859712\H1_1379929344_1379933440.hdf5,1379929344.0,1379933440.0,H1,O4a,0.0598890222609043,165,run_spanning_complete_raw_blocks_within_block_even_spacing
396,1379929988.0,1379930020.0,E:\o4a\1379859712\H1_1379929344_1379933440.hdf5,1379929344.0,1379933440.0,H1,O4a,0.0628410056233406,165,run_spanning_complete_raw_blocks_within_block_even_spacing
397,1379930116.0,1379930148.0,E:\o4a\1379859712\H1_1379929344_1379933440.hdf5,1379929344.0,1379933440.0,H1,O4a,0.0684987679123878,165,run_spanning_complete_raw_blocks_within_block_even_spacing
