selection_ordinal,gps_start,gps_end,source_path,source_start,source_end,detector,run,calibration_score,bootstrap_block_index,sampling_strategy
258,1374763716.0,1374763748.0,E:\o4a\1374675712\L1_1374761728_1374765824.hdf5,1374761728.0,1374765824.0,L1,O4a,0.0588909462094306,102,run_spanning_complete_raw_blocks_within_block_even_spacing
259,1374763844.0,1374763876.0,E:\o4a\1374675712\L1_1374761728_1374765824.hdf5,1374761728.0,1374765824.0,L1,O4a,0.0612683072686195,102,run_spanning_complete_raw_blocks_within_block_even_spacing
260,1375226884.0,1375226916.0,E:\o4a\1375194112\L1_1375226880_1375230976.hdf5,1375226880.0,1375230976.0,L1,O4a,0.0632009953260421,107,run_spanning_complete_raw_blocks_within_block_even_spacing
261,1375226948.0,1375226980.0,E:\o4a\1375194112\L1_1375226880_1375230976.hdf5,1375226880.0,1375230976.0,L1,O4a,0.0535179860889911,107,run_spanning_complete_raw_blocks_within_block_even_spacing
262,1375227076.0,1375227108.0,E:\o4a\1375194112\L1_1375226880_1375230976.hdf5,1375226880.0,1375230976.0,L1,O4a,0.0569758713245391,107,run_spanning_complete_raw_blocks_within_block_even_spacing
263,1375227204.0,1375227236.0,E:\o4a\1375194112\L1_1375226880_1375230976.hdf5,1375226880.0,1375230976.0,L1,O4a,0.0684512332081794,107,run_spanning_complete_raw_blocks_within_block_even_spacing
264,1375227332.0,1375227364.0,E:\o4a\1375194112\L1_1375226880_1375230976.hdf5,1375226880.0,1375230976.0,L1,O4a,0.0627686455845832,107,run_spanning_complete_raw_blocks_within_block_even_spacing
265,1375227396.0,1375227428.0,E:\o4a\1375194112\L1_1375226880_1375230976.hdf5,1375226880.0,1375230976.0,L1,O4a,0.0656015574932098,107,run_spanning_complete_raw_blocks_within_block_even_spacing
266,1375227524.0,1375227556.0,E:\o4a\1375194112\L1_1375226880_1375230976.hdf5,1375226880.0,1375230976.0,L1,O4a,0.0587250813841819,107,run_spanning_complete_raw_blocks_within_block_even_spacing
267,1375227652.0,1375227684.0,E:\o4a\1375194112\L1_1375226880_1375230976.hdf5,1375226880.0,1375230976.0,L1,O4a,0.0557897388935089,107,run_spanning_complete_raw_blocks_within_block_even_spacing
268,1375227780.0,1375227812.0,E:\o4a\1375194112\L1_1375226880_1375230976.hdf5,1375226880.0,1375230976.0,L1,O4a,0.0834713950753212,107,run_spanning_complete_raw_blocks_within_block_even_spacing
269,1375227908.0,1375227940.0,E:\o4a\1375194112\L1_1375226880_1375230976.hdf5,1375226880.0,1375230976.0,L1,O4a,0.059183906763792,107,run_spanning_complete_raw_blocks_within_block_even_spacing
270,1375422340.0,1375422372.0,E:\o4a\1375194112\L1_1375419392_1375423488.hdf5,1375419392.0,1375423488.0,L1,O4a,0.0556677915155887,111,run_spanning_complete_raw_blocks_within_block_even_spacing
271,1375422404.0,1375422436.0,E:\o4a\1375194112\L1_1375419392_1375423488.hdf5,1375419392.0,1375423488.0,L1,O4a,0.0668262019753456,111,run_spanning_complete_raw_blocks_within_block_even_spacing
272,1375422532.0,1375422564.0,E:\o4a\1375194112\L1_1375419392_1375423488.hdf5,1375419392.0,1375423488.0,L1,O4a,0.0578467696905136,111,run_spanning_complete_raw_blocks_within_block_even_spacing
273,1375422660.0,1375422692.0,E:\o4a\1375194112\L1_1375419392_1375423488.hdf5,1375419392.0,1375423488.0,L1,O4a,0.0606942474842071,111,run_spanning_complete_raw_blocks_within_block_even_spacing
274,1375422788.0,1375422820.0,E:\o4a\1375194112\L1_1375419392_1375423488.hdf5,1375419392.0,1375423488.0,L1,O4a,0.0593724660575389,111,run_spanning_complete_raw_blocks_within_block_even_spacing
275,1375422852.0,1375422884.0,E:\o4a\1375194112\L1_1375419392_1375423488.hdf5,1375419392.0,1375423488.0,L1,O4a,0.0602769441902637,111,run_spanning_complete_raw_blocks_within_block_even_spacing
276,1375422980.0,1375423012.0,E:\o4a\1375194112\L1_1375419392_1375423488.hdf5,1375419392.0,1375423488.0,L1,O4a,0.0900431126356124,111,run_spanning_complete_raw_blocks_within_block_even_spacing
277,1375423108.0,1375423140.0,E:\o4a\1375194112\L1_1375419392_1375423488.hdf5,1375419392.0,1375423488.0,L1,O4a,0.0651568844914436,111,run_spanning_complete_raw_blocks_within_block_even_spacing
278,1375423236.0,1375423268.0,E:\o4a\1375194112\L1_1375419392_1375423488.hdf5,1375419392.0,1375423488.0,L1,O4a,0.0667371600866317,111,run_spanning_complete_raw_blocks_within_block_even_spacing
279,1375423364.0,1375423396.0,E:\o4a\1375194112\L1_1375419392_1375423488.hdf5,1375419392.0,1375423488.0,L1,O4a,0.0573305264115333,111,run_spanning_complete_raw_blocks_within_block_even_spacing
280,1375844804.0,1375844836.0,E:\o4a\1375712512\L1_1375843584_1375847680.hdf5,1375843584.0,1375847680.0,L1,O4a,0.0644528940320015,116,run_spanning_complete_raw_blocks_within_block_even_spacing
281,1375844868.0,1375844900.0,E:\o4a\1375712512\L1_1375843584_1375847680.hdf5,1375843584.0,1375847680.0,L1,O4a,0.0546345002949237,116,run_spanning_complete_raw_blocks_within_block_even_spacing
282,1375844996.0,1375845028.0,E:\o4a\1375712512\L1_1375843584_1375847680.hdf5,1375843584.0,1375847680.0,L1,O4a,0.0617041103541851,116,run_spanning_complete_raw_blocks_within_block_even_spacing
283,1375845124.0,1375845156.0,E:\o4a\1375712512\L1_1375843584_1375847680.hdf5,1375843584.0,1375847680.0,L1,O4a,0.0629789680242538,116,run_spanning_complete_raw_blocks_within_block_even_spacing
284,1375845252.0,1375845284.0,E:\o4a\1375712512\L1_1375843584_1375847680.hdf5,1375843584.0,1375847680.0,L1,O4a,0.0608192682266235,116,run_spanning_complete_raw_blocks_within_block_even_spacing
285,1375845316.0,1375845348.0,E:\o4a\1375712512\L1_1375843584_1375847680.hdf5,1375843584.0,1375847680.0,L1,O4a,0.0687376335263252,116,run_spanning_complete_raw_blocks_within_block_even_spacing
286,1375845444.0,1375845476.0,E:\o4a\1375712512\L1_1375843584_1375847680.hdf5,1375843584.0,1375847680.0,L1,O4a,0.0554338060319423,116,run_spanning_complete_raw_blocks_within_block_even_spacing
287,1375845572.0,1375845604.0,E:\o4a\1375712512\L1_1375843584_1375847680.hdf5,1375843584.0,1375847680.0,L1,O4a,0.0615402236580848,116,run_spanning_complete_raw_blocks_within_block_even_spacing
288,1375845700.0,1375845732.0,E:\o4a\1375712512\L1_1375843584_1375847680.hdf5,1375843584.0,1375847680.0,L1,O4a,0.0772316753864288,116,run_spanning_complete_raw_blocks_within_block_even_spacing
289,1375845828.0,1375845860.0,E:\o4a\1375712512\L1_1375843584_1375847680.hdf5,1375843584.0,1375847680.0,L1,O4a,0.0599640533328056,116,run_spanning_complete_raw_blocks_within_block_even_spacing
290,1376099780.0,1376099812.0,E:\o4a\1375712512\L1_1376097536_1376101632.hdf5,1376097536.0,1376101632.0,L1,O4a,0.0632649585604667,121,run_spanning_complete_raw_blocks_within_block_even_spacing
291,1376099844.0,1376099876.0,E:\o4a\1375712512\L1_1376097536_1376101632.hdf5,1376097536.0,1376101632.0,L1,O4a,0.0596962533891201,121,run_spanning_complete_raw_blocks_within_block_even_spacing
292,1376099972.0,1376100004.0,E:\o4a\1375712512\L1_1376097536_1376101632.hdf5,1376097536.0,1376101632.0,L1,O4a,0.0587376430630683,121,run_spanning_complete_raw_blocks_within_block_even_spacing
293,1376100100.0,1376100132.0,E:\o4a\1375712512\L1_1376097536_1376101632.hdf5,1376097536.0,1376101632.0,L1,O4a,0.0590734221041202,121,run_spanning_complete_raw_blocks_within_block_even_spacing
294,1376100228.0,1376100260.0,E:\o4a\1375712512\L1_1376097536_1376101632.hdf5,1376097536.0,1376101632.0,L1,O4a,0.0654466301202774,121,run_spanning_complete_raw_blocks_within_block_even_spacing
295,1376100292.0,1376100324.0,E:\o4a\1375712512\L1_1376097536_1376101632.hdf5,1376097536.0,1376101632.0,L1,O4a,0.0655904188752174,121,run_spanning_complete_raw_blocks_within_block_even_spacing
296,1376100420.0,1376100452.0,E:\o4a\1375712512\L1_1376097536_1376101632.hdf5,1376097536.0,1376101632.0,L1,O4a,0.0544366911053657,121,run_spanning_complete_raw_blocks_within_block_even_spacing
297,1376100548.0,1376100580.0,E:\o4a\1375712512\L1_1376097536_1376101632.hdf5,1376097536.0,1376101632.0,L1,O4a,0.0641665831208229,121,run_spanning_complete_raw_blocks_within_block_even_spacing
298,1376100676.0,1376100708.0,E:\o4a\1375712512\L1_1376097536_1376101632.hdf5,1376097536.0,1376101632.0,L1,O4a,0.0576013140380382,121,run_spanning_complete_raw_blocks_within_block_even_spacing
299,1376100804.0,1376100836.0,E:\o4a\1375712512\L1_1376097536_1376101632.hdf5,1376097536.0,1376101632.0,L1,O4a,0.0625111609697341,121,run_spanning_complete_raw_blocks_within_block_even_spacing
300,1376380292.0,1376380324.0,E:\o4a\1376230912\L1_1376378368_1376382464.hdf5,1376378368.0,1376382464.0,L1,O4a,0.057013563811779,126,run_spanning_complete_raw_blocks_within_block_even_spacing
301,1376380356.0,1376380388.0,E:\o4a\1376230912\L1_1376378368_1376382464.hdf5,1376378368.0,1376382464.0,L1,O4a,0.0677143335342407,126,run_spanning_complete_raw_blocks_within_block_even_spacing
302,1376380484.0,1376380516.0,E:\o4a\1376230912\L1_1376378368_1376382464.hdf5,1376378368.0,1376382464.0,L1,O4a,0.0566395185887813,126,run_spanning_complete_raw_blocks_within_block_even_spacing
303,1376380612.0,1376380644.0,E:\o4a\1376230912\L1_1376378368_1376382464.hdf5,1376378368.0,1376382464.0,L1,O4a,0.0575572922825813,126,run_spanning_complete_raw_blocks_within_block_even_spacing
304,1376380740.0,1376380772.0,E:\o4a\1376230912\L1_1376378368_1376382464.hdf5,1376378368.0,1376382464.0,L1,O4a,0.0781709849834442,126,run_spanning_complete_raw_blocks_within_block_even_spacing
305,1376380804.0,1376380836.0,E:\o4a\1376230912\L1_1376378368_1376382464.hdf5,1376378368.0,1376382464.0,L1,O4a,0.0556809641420841,126,run_spanning_complete_raw_blocks_within_block_even_spacing
306,1376380932.0,1376380964.0,E:\o4a\1376230912\L1_1376378368_1376382464.hdf5,1376378368.0,1376382464.0,L1,O4a,0.0590887777507305,126,run_spanning_complete_raw_blocks_within_block_even_spacing
307,1376381060.0,1376381092.0,E:\o4a\1376230912\L1_1376378368_1376382464.hdf5,1376378368.0,1376382464.0,L1,O4a,0.0636491328477859,126,run_spanning_complete_raw_blocks_within_block_even_spacing
308,1376381188.0,1376381220.0,E:\o4a\1376230912\L1_1376378368_1376382464.hdf5,1376378368.0,1376382464.0,L1,O4a,0.0616790279746055,126,run_spanning_complete_raw_blocks_within_block_even_spacing
309,1376381316.0,1376381348.0,E:\o4a\1376230912\L1_1376378368_1376382464.hdf5,1376378368.0,1376382464.0,L1,O4a,0.0579891614615917,126,run_spanning_complete_raw_blocks_within_block_even_spacing
310,1376624132.0,1376624164.0,E:\o4a\1376230912\L1_1376624128_1376628224.hdf5,1376624128.0,1376628224.0,L1,O4a,0.0603750050067901,131,run_spanning_complete_raw_blocks_within_block_even_spacing
311,1376624196.0,1376624228.0,E:\o4a\1376230912\L1_1376624128_1376628224.hdf5,1376624128.0,1376628224.0,L1,O4a,0.0624279268085956,131,run_spanning_complete_raw_blocks_within_block_even_spacing
312,1376624324.0,1376624356.0,E:\o4a\1376230912\L1_1376624128_1376628224.hdf5,1376624128.0,1376628224.0,L1,O4a,0.0855707973241806,131,run_spanning_complete_raw_blocks_within_block_even_spacing
313,1376624452.0,1376624484.0,E:\o4a\1376230912\L1_1376624128_1376628224.hdf5,1376624128.0,1376628224.0,L1,O4a,0.0659629479050636,131,run_spanning_complete_raw_blocks_within_block_even_spacing
314,1376624580.0,1376624612.0,E:\o4a\1376230912\L1_1376624128_1376628224.hdf5,1376624128.0,1376628224.0,L1,O4a,0.0673271641135215,131,run_spanning_complete_raw_blocks_within_block_even_spacing
315,1376624644.0,1376624676.0,E:\o4a\1376230912\L1_1376624128_1376628224.hdf5,1376624128.0,1376628224.0,L1,O4a,0.1433843523263931,131,run_spanning_complete_raw_blocks_within_block_even_spacing
316,1376624772.0,1376624804.0,E:\o4a\1376230912\L1_1376624128_1376628224.hdf5,1376624128.0,1376628224.0,L1,O4a,0.0593439638614654,131,run_spanning_complete_raw_blocks_within_block_even_spacing
317,1376624900.0,1376624932.0,E:\o4a\1376230912\L1_1376624128_1376628224.hdf5,1376624128.0,1376628224.0,L1,O4a,0.0564979016780853,131,run_spanning_complete_raw_blocks_within_block_even_spacing
318,1376625028.0,1376625060.0,E:\o4a\1376230912\L1_1376624128_1376628224.hdf5,1376624128.0,1376628224.0,L1,O4a,0.0596463680267334,131,run_spanning_complete_raw_blocks_within_block_even_spacing
319,1376625156.0,1376625188.0,E:\o4a\1376230912\L1_1376624128_1376628224.hdf5,1376624128.0,1376628224.0,L1,O4a,0.060607049614191,131,run_spanning_complete_raw_blocks_within_block_even_spacing
320,1376884484.0,1376884516.0,E:\o4a\1376749312\L1_1376884480_1376888576.hdf5,1376884480.0,1376888576.0,L1,O4a,0.070999190211296,136,run_spanning_complete_raw_blocks_within_block_even_spacing
321,1376884548.0,1376884580.0,E:\o4a\1376749312\L1_1376884480_1376888576.hdf5,1376884480.0,1376888576.0,L1,O4a,0.078396052122116,136,run_spanning_complete_raw_blocks_within_block_even_spacing
322,1376884676.0,1376884708.0,E:\o4a\1376749312\L1_1376884480_1376888576.hdf5,1376884480.0,1376888576.0,L1,O4a,0.0596253238618373,136,run_spanning_complete_raw_blocks_within_block_even_spacing
323,1376884804.0,1376884836.0,E:\o4a\1376749312\L1_1376884480_1376888576.hdf5,1376884480.0,1376888576.0,L1,O4a,0.0587418116629123,136,run_spanning_complete_raw_blocks_within_block_even_spacing
324,1376884932.0,1376884964.0,E:\o4a\1376749312\L1_1376884480_1376888576.hdf5,1376884480.0,1376888576.0,L1,O4a,0.0730072408914566,136,run_spanning_complete_raw_blocks_within_block_even_spacing
325,1376884996.0,1376885028.0,E:\o4a\1376749312\L1_1376884480_1376888576.hdf5,1376884480.0,1376888576.0,L1,O4a,0.0615487433969974,136,run_spanning_complete_raw_blocks_within_block_even_spacing
326,1376885124.0,1376885156.0,E:\o4a\1376749312\L1_1376884480_1376888576.hdf5,1376884480.0,1376888576.0,L1,O4a,0.0502801537513732,136,run_spanning_complete_raw_blocks_within_block_even_spacing
327,1376885252.0,1376885284.0,E:\o4a\1376749312\L1_1376884480_1376888576.hdf5,1376884480.0,1376888576.0,L1,O4a,0.0661322250962257,136,run_spanning_complete_raw_blocks_within_block_even_spacing
328,1376885380.0,1376885412.0,E:\o4a\1376749312\L1_1376884480_1376888576.hdf5,1376884480.0,1376888576.0,L1,O4a,0.0556762367486953,136,run_spanning_complete_raw_blocks_within_block_even_spacing
329,1376885508.0,1376885540.0,E:\o4a\1376749312\L1_1376884480_1376888576.hdf5,1376884480.0,1376888576.0,L1,O4a,0.0546605177223682,136,run_spanning_complete_raw_blocks_within_block_even_spacing
330,1377064836.0,1377064868.0,E:\o4a\1376749312\L1_1377064704_1377068800.hdf5,1377064704.0,1377068800.0,L1,O4a,0.0608814172446727,140,run_spanning_complete_raw_blocks_within_block_even_spacing
331,1377064900.0,1377064932.0,E:\o4a\1376749312\L1_1377064704_1377068800.hdf5,1377064704.0,1377068800.0,L1,O4a,0.0540682636201381,140,run_spanning_complete_raw_blocks_within_block_even_spacing
332,1377065028.0,1377065060.0,E:\o4a\1376749312\L1_1377064704_1377068800.hdf5,1377064704.0,1377068800.0,L1,O4a,0.0588175989687442,140,run_spanning_complete_raw_blocks_within_block_even_spacing
333,1377065156.0,1377065188.0,E:\o4a\1376749312\L1_1377064704_1377068800.hdf5,1377064704.0,1377068800.0,L1,O4a,0.0551925785839557,140,run_spanning_complete_raw_blocks_within_block_even_spacing
334,1377065284.0,1377065316.0,E:\o4a\1376749312\L1_1377064704_1377068800.hdf5,1377064704.0,1377068800.0,L1,O4a,0.0567458011209964,140,run_spanning_complete_raw_blocks_within_block_even_spacing
335,1377065348.0,1377065380.0,E:\o4a\1376749312\L1_1377064704_1377068800.hdf5,1377064704.0,1377068800.0,L1,O4a,0.0556606985628604,140,run_spanning_complete_raw_blocks_within_block_even_spacing
336,1377065476.0,1377065508.0,E:\o4a\1376749312\L1_1377064704_1377068800.hdf5,1377064704.0,1377068800.0,L1,O4a,0.0610989108681678,140,run_spanning_complete_raw_blocks_within_block_even_spacing
337,1377065604.0,1377065636.0,E:\o4a\1376749312\L1_1377064704_1377068800.hdf5,1377064704.0,1377068800.0,L1,O4a,0.0574154630303382,140,run_spanning_complete_raw_blocks_within_block_even_spacing
338,1377065732.0,1377065764.0,E:\o4a\1376749312\L1_1377064704_1377068800.hdf5,1377064704.0,1377068800.0,L1,O4a,0.0892761722207069,140,run_spanning_complete_raw_blocks_within_block_even_spacing
339,1377065860.0,1377065892.0,E:\o4a\1376749312\L1_1377064704_1377068800.hdf5,1377064704.0,1377068800.0,L1,O4a,0.0617885328829288,140,run_spanning_complete_raw_blocks_within_block_even_spacing
340,1377229636.0,1377229668.0,E:\o4a\1376749312\L1_1377228544_1377232640.hdf5,1377228544.0,1377232640.0,L1,O4a,0.056323766708374,144,run_spanning_complete_raw_blocks_within_block_even_spacing
341,1377229700.0,1377229732.0,E:\o4a\1376749312\L1_1377228544_1377232640.hdf5,1377228544.0,1377232640.0,L1,O4a,0.0645663738250732,144,run_spanning_complete_raw_blocks_within_block_even_spacing
342,1377229828.0,1377229860.0,E:\o4a\1376749312\L1_1377228544_1377232640.hdf5,1377228544.0,1377232640.0,L1,O4a,0.0590009912848472,144,run_spanning_complete_raw_blocks_within_block_even_spacing
343,1377229956.0,1377229988.0,E:\o4a\1376749312\L1_1377228544_1377232640.hdf5,1377228544.0,1377232640.0,L1,O4a,0.0583106614649295,144,run_spanning_complete_raw_blocks_within_block_even_spacing
344,1377230084.0,1377230116.0,E:\o4a\1376749312\L1_1377228544_1377232640.hdf5,1377228544.0,1377232640.0,L1,O4a,0.0643143132328987,144,run_spanning_complete_raw_blocks_within_block_even_spacing
345,1377230148.0,1377230180.0,E:\o4a\1376749312\L1_1377228544_1377232640.hdf5,1377228544.0,1377232640.0,L1,O4a,0.0585059225559234,144,run_spanning_complete_raw_blocks_within_block_even_spacing
346,1377230276.0,1377230308.0,E:\o4a\1376749312\L1_1377228544_1377232640.hdf5,1377228544.0,1377232640.0,L1,O4a,0.064629890024662,144,run_spanning_complete_raw_blocks_within_block_even_spacing
347,1377230404.0,1377230436.0,E:\o4a\1376749312\L1_1377228544_1377232640.hdf5,1377228544.0,1377232640.0,L1,O4a,0.0591635294258594,144,run_spanning_complete_raw_blocks_within_block_even_spacing
348,1377230532.0,1377230564.0,E:\o4a\1376749312\L1_1377228544_1377232640.hdf5,1377228544.0,1377232640.0,L1,O4a,0.0552077256143093,144,run_spanning_complete_raw_blocks_within_block_even_spacing
349,1377230660.0,1377230692.0,E:\o4a\1376749312\L1_1377228544_1377232640.hdf5,1377228544.0,1377232640.0,L1,O4a,0.061494868248701,144,run_spanning_complete_raw_blocks_within_block_even_spacing
350,1377456132.0,1377456164.0,E:\o4a\1377267712\L1_1377456128_1377460224.hdf5,1377456128.0,1377460224.0,L1,O4a,0.0581312328577041,148,run_spanning_complete_raw_blocks_within_block_even_spacing
351,1377456196.0,1377456228.0,E:\o4a\1377267712\L1_1377456128_1377460224.hdf5,1377456128.0,1377460224.0,L1,O4a,0.0739324763417244,148,run_spanning_complete_raw_blocks_within_block_even_spacing
352,1377456324.0,1377456356.0,E:\o4a\1377267712\L1_1377456128_1377460224.hdf5,1377456128.0,1377460224.0,L1,O4a,0.0576292052865028,148,run_spanning_complete_raw_blocks_within_block_even_spacing
353,1377456452.0,1377456484.0,E:\o4a\1377267712\L1_1377456128_1377460224.hdf5,1377456128.0,1377460224.0,L1,O4a,0.0532904341816902,148,run_spanning_complete_raw_blocks_within_block_even_spacing
354,1377456580.0,1377456612.0,E:\o4a\1377267712\L1_1377456128_1377460224.hdf5,1377456128.0,1377460224.0,L1,O4a,0.0598064661026001,148,run_spanning_complete_raw_blocks_within_block_even_spacing
355,1377456644.0,1377456676.0,E:\o4a\1377267712\L1_1377456128_1377460224.hdf5,1377456128.0,1377460224.0,L1,O4a,0.0650588497519493,148,run_spanning_complete_raw_blocks_within_block_even_spacing
356,1377456772.0,1377456804.0,E:\o4a\1377267712\L1_1377456128_1377460224.hdf5,1377456128.0,1377460224.0,L1,O4a,0.0560798197984695,148,run_spanning_complete_raw_blocks_within_block_even_spacing
357,1377456900.0,1377456932.0,E:\o4a\1377267712\L1_1377456128_1377460224.hdf5,1377456128.0,1377460224.0,L1,O4a,0.0585781335830688,148,run_spanning_complete_raw_blocks_within_block_even_spacing
358,1377457028.0,1377457060.0,E:\o4a\1377267712\L1_1377456128_1377460224.hdf5,1377456128.0,1377460224.0,L1,O4a,0.0902858451008796,148,run_spanning_complete_raw_blocks_within_block_even_spacing
359,1377457156.0,1377457188.0,E:\o4a\1377267712\L1_1377456128_1377460224.hdf5,1377456128.0,1377460224.0,L1,O4a,0.061594121158123,148,run_spanning_complete_raw_blocks_within_block_even_spacing
360,1377735748.0,1377735780.0,E:\o4a\1377267712\L1_1377734656_1377738752.hdf5,1377734656.0,1377738752.0,L1,O4a,0.0563475303351879,153,run_spanning_complete_raw_blocks_within_block_even_spacing
361,1377735812.0,1377735844.0,E:\o4a\1377267712\L1_1377734656_1377738752.hdf5,1377734656.0,1377738752.0,L1,O4a,0.0693965926766395,153,run_spanning_complete_raw_blocks_within_block_even_spacing
362,1377735940.0,1377735972.0,E:\o4a\1377267712\L1_1377734656_1377738752.hdf5,1377734656.0,1377738752.0,L1,O4a,0.0568629652261734,153,run_spanning_complete_raw_blocks_within_block_even_spacing
363,1377736068.0,1377736100.0,E:\o4a\1377267712\L1_1377734656_1377738752.hdf5,1377734656.0,1377738752.0,L1,O4a,0.0657693818211555,153,run_spanning_complete_raw_blocks_within_block_even_spacing
364,1377736196.0,1377736228.0,E:\o4a\1377267712\L1_1377734656_1377738752.hdf5,1377734656.0,1377738752.0,L1,O4a,0.0652968809008598,153,run_spanning_complete_raw_blocks_within_block_even_spacing
365,1377736260.0,1377736292.0,E:\o4a\1377267712\L1_1377734656_1377738752.hdf5,1377734656.0,1377738752.0,L1,O4a,0.0614924579858779,153,run_spanning_complete_raw_blocks_within_block_even_spacing
366,1377736388.0,1377736420.0,E:\o4a\1377267712\L1_1377734656_1377738752.hdf5,1377734656.0,1377738752.0,L1,O4a,0.0569724477827549,153,run_spanning_complete_raw_blocks_within_block_even_spacing
367,1377736516.0,1377736548.0,E:\o4a\1377267712\L1_1377734656_1377738752.hdf5,1377734656.0,1377738752.0,L1,O4a,0.0586180202662944,153,run_spanning_complete_raw_blocks_within_block_even_spacing
368,1377736644.0,1377736676.0,E:\o4a\1377267712\L1_1377734656_1377738752.hdf5,1377734656.0,1377738752.0,L1,O4a,0.0625014007091522,153,run_spanning_complete_raw_blocks_within_block_even_spacing
369,1377736772.0,1377736804.0,E:\o4a\1377267712\L1_1377734656_1377738752.hdf5,1377734656.0,1377738752.0,L1,O4a,0.0566406100988388,153,run_spanning_complete_raw_blocks_within_block_even_spacing
370,1378102788.0,1378102820.0,E:\o4a\1377786112\L1_1378101504_1378105600.hdf5,1378101504.0,1378105600.0,L1,O4a,0.0597511455416679,159,run_spanning_complete_raw_blocks_within_block_even_spacing
371,1378102852.0,1378102884.0,E:\o4a\1377786112\L1_1378101504_1378105600.hdf5,1378101504.0,1378105600.0,L1,O4a,0.0615360476076602,159,run_spanning_complete_raw_blocks_within_block_even_spacing
372,1378102980.0,1378103012.0,E:\o4a\1377786112\L1_1378101504_1378105600.hdf5,1378101504.0,1378105600.0,L1,O4a,0.0583925954997539,159,run_spanning_complete_raw_blocks_within_block_even_spacing
373,1378103108.0,1378103140.0,E:\o4a\1377786112\L1_1378101504_1378105600.hdf5,1378101504.0,1378105600.0,L1,O4a,0.0600929111242294,159,run_spanning_complete_raw_blocks_within_block_even_spacing
374,1378103236.0,1378103268.0,E:\o4a\1377786112\L1_1378101504_1378105600.hdf5,1378101504.0,1378105600.0,L1,O4a,0.0642659142613411,159,run_spanning_complete_raw_blocks_within_block_even_spacing
375,1378103300.0,1378103332.0,E:\o4a\1377786112\L1_1378101504_1378105600.hdf5,1378101504.0,1378105600.0,L1,O4a,0.054433237761259,159,run_spanning_complete_raw_blocks_within_block_even_spacing
376,1378103428.0,1378103460.0,E:\o4a\1377786112\L1_1378101504_1378105600.hdf5,1378101504.0,1378105600.0,L1,O4a,0.0685780718922615,159,run_spanning_complete_raw_blocks_within_block_even_spacing
377,1378103556.0,1378103588.0,E:\o4a\1377786112\L1_1378101504_1378105600.hdf5,1378101504.0,1378105600.0,L1,O4a,0.0556085966527462,159,run_spanning_complete_raw_blocks_within_block_even_spacing
378,1378103684.0,1378103716.0,E:\o4a\1377786112\L1_1378101504_1378105600.hdf5,1378101504.0,1378105600.0,L1,O4a,0.1896155327558517,159,run_spanning_complete_raw_blocks_within_block_even_spacing
379,1378103812.0,1378103844.0,E:\o4a\1377786112\L1_1378101504_1378105600.hdf5,1378101504.0,1378105600.0,L1,O4a,0.0635203048586845,159,run_spanning_complete_raw_blocks_within_block_even_spacing
380,1378394628.0,1378394660.0,E:\o4a\1378304512\L1_1378394624_1378398720.hdf5,1378394624.0,1378398720.0,L1,O4a,0.0709974691271781,163,run_spanning_complete_raw_blocks_within_block_even_spacing
381,1378394692.0,1378394724.0,E:\o4a\1378304512\L1_1378394624_1378398720.hdf5,1378394624.0,1378398720.0,L1,O4a,0.065002292394638,163,run_spanning_complete_raw_blocks_within_block_even_spacing
382,1378394820.0,1378394852.0,E:\o4a\1378304512\L1_1378394624_1378398720.hdf5,1378394624.0,1378398720.0,L1,O4a,0.0598928779363632,163,run_spanning_complete_raw_blocks_within_block_even_spacing
383,1378394948.0,1378394980.0,E:\o4a\1378304512\L1_1378394624_1378398720.hdf5,1378394624.0,1378398720.0,L1,O4a,0.0580266714096069,163,run_spanning_complete_raw_blocks_within_block_even_spacing
384,1378395076.0,1378395108.0,E:\o4a\1378304512\L1_1378394624_1378398720.hdf5,1378394624.0,1378398720.0,L1,O4a,0.0647148117423057,163,run_spanning_complete_raw_blocks_within_block_even_spacing
385,1378395140.0,1378395172.0,E:\o4a\1378304512\L1_1378394624_1378398720.hdf5,1378394624.0,1378398720.0,L1,O4a,0.0856948718428611,163,run_spanning_complete_raw_blocks_within_block_even_spacing
386,1378395268.0,1378395300.0,E:\o4a\1378304512\L1_1378394624_1378398720.hdf5,1378394624.0,1378398720.0,L1,O4a,0.0604151636362075,163,run_spanning_complete_raw_blocks_within_block_even_spacing
387,1378395396.0,1378395428.0,E:\o4a\1378304512\L1_1378394624_1378398720.hdf5,1378394624.0,1378398720.0,L1,O4a,0.0616944245994091,163,run_spanning_complete_raw_blocks_within_block_even_spacing
388,1378395524.0,1378395556.0,E:\o4a\1378304512\L1_1378394624_1378398720.hdf5,1378394624.0,1378398720.0,L1,O4a,0.0643039718270301,163,run_spanning_complete_raw_blocks_within_block_even_spacing
389,1378395652.0,1378395684.0,E:\o4a\1378304512\L1_1378394624_1378398720.hdf5,1378394624.0,1378398720.0,L1,O4a,0.0602091625332832,163,run_spanning_complete_raw_blocks_within_block_even_spacing
390,1378794308.0,1378794340.0,E:\o4a\1378304512\L1_1378791936_1378796032.hdf5,1378791936.0,1378796032.0,L1,O4a,0.0698899924755096,169,run_spanning_complete_raw_blocks_within_block_even_spacing
391,1378794372.0,1378794404.0,E:\o4a\1378304512\L1_1378791936_1378796032.hdf5,1378791936.0,1378796032.0,L1,O4a,0.0763498544692993,169,run_spanning_complete_raw_blocks_within_block_even_spacing
